clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,periodo_act,anio_ingreso_periodo,promedio,promedioxperiodo,promedio_pred,alumnoEnRiesgoBajoRendimiento
8565,0,2,65,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,1,ene-jun,2009,75.28571428571429,84.22111904761901,86.61554,Sin riesgo
8567,0,1,27,SAN FRANCISCO,25006.0,Culiacan,1,ago-dic,2008,74.66666666666667,75.10423639455783,80.903114,Sin riesgo
8567,0,1,27,SAN FRANCISCO,25006.0,Culiacan,1,ene-jun,2009,90.66666666666667,87.36181587301586,80.31633,Sin riesgo
8567,0,1,27,SAN FRANCISCO,25006.0,Culiacan,1,verano,2009,73.0,74.38119869614513,80.525055,Sin riesgo
8569,0,2,121,SAN IGNACIO,25006.0,Culiacan,1,ago-dic,2008,93.16666666666667,94.04617063492064,89.23002,Sin riesgo
8569,0,2,121,SAN IGNACIO,25006.0,Culiacan,1,ene-jun,2009,88.14285714285714,90.14289682539683,88.8107,Sin riesgo
8569,0,2,121,SAN IGNACIO,25006.0,Culiacan,1,verano,2010,96.0,91.29391865079366,88.94014,Sin riesgo
8572,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,ago-dic,2008,92.16666666666667,93.14347959183675,89.61513,Sin riesgo
8572,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,ene-jun,2009,90.14285714285714,90.78834920634925,88.98119,Sin riesgo
8573,0,2,98,CENTRO,25018.0,Navolato,1,ago-dic,2008,92.83333333333333,92.7293412698413,88.408325,Sin riesgo
8573,0,2,98,CENTRO,25018.0,Navolato,1,ene-jun,2009,89.42857142857143,92.44942857142858,88.339836,Sin riesgo
8574,0,2,118,UNIVERSIDAD 94,25006.0,Culiacan,1,ago-dic,2008,88.66666666666667,93.28214285714284,90.87914,Sin riesgo
8574,0,2,118,UNIVERSIDAD 94,25006.0,Culiacan,1,ene-jun,2009,88.42857142857143,89.12892857142857,90.15395,Sin riesgo
8574,0,2,118,UNIVERSIDAD 94,25006.0,Culiacan,1,verano,2010,90.0,91.27857142857142,89.29265,Sin riesgo
8575,0,2,26,FRACC.,25006.0,Culiacan,1,ago-dic,2008,93.83333333333333,89.52969727891156,88.56439,Sin riesgo
8575,0,2,26,FRACC.,25006.0,Culiacan,1,ene-jun,2009,89.85714285714286,89.83458616780041,87.88325,Sin riesgo
8575,0,2,26,FRACC.,25006.0,Culiacan,1,verano,2009,85.0,93.25825396825398,87.9832,Sin riesgo
8577,0,1,121,SAN JOAQUIN,25006.0,Culiacan,1,ago-dic,2008,87.5,84.78730952380953,83.378426,Sin riesgo
8577,0,1,121,SAN JOAQUIN,25006.0,Culiacan,1,ene-jun,2009,87.28571428571429,80.81775238095233,82.790184,Sin riesgo
8577,0,1,121,SAN JOAQUIN,25006.0,Culiacan,1,verano,2009,75.0,78.10430952380953,83.08855,Sin riesgo
8578,0,1,98,UNIVERSIDAD 94,25006.0,Culiacan,1,ago-dic,2008,95.16666666666667,89.06881150793647,84.661934,Sin riesgo
8578,0,1,98,UNIVERSIDAD 94,25006.0,Culiacan,1,ene-jun,2009,74.0,84.10504761904762,84.40492,Sin riesgo
8578,0,1,98,UNIVERSIDAD 94,25006.0,Culiacan,1,verano,2009,70.0,77.32999999999998,82.53715,Sin riesgo
8579,0,2,475,CHAPULTEPEC,25006.0,Culiacan,1,ago-dic,2008,94.5,95.29126785714287,91.08815,Sin riesgo
8579,0,2,475,CHAPULTEPEC,25006.0,Culiacan,1,ene-jun,2009,95.85714285714286,97.5528095238095,91.296196,Sin riesgo
8579,0,2,475,CHAPULTEPEC,25006.0,Culiacan,1,verano,2009,95.0,94.94475,90.79827,Sin riesgo
8580,0,2,118,STANZA SOLARE,25006.0,Culiacan,1,ago-dic,2008,92.0,88.41066666666667,89.523384,Sin riesgo
8580,0,2,118,STANZA SOLARE,25006.0,Culiacan,1,ene-jun,2009,76.14285714285714,88.84685714285713,88.97736,Sin riesgo
8580,0,2,118,STANZA SOLARE,25006.0,Culiacan,1,verano,2009,80.0,88.60504761904762,89.233505,Sin riesgo
8582,0,2,156,SAN RAFAEL,25018.0,Navolato,1,ago-dic,2008,93.66666666666667,94.46473611111111,91.14886,Sin riesgo
8582,0,2,156,SAN RAFAEL,25018.0,Navolato,1,ene-jun,2009,95.42857142857143,95.93421428571429,91.32334,Sin riesgo
8582,0,2,156,SAN RAFAEL,25018.0,Navolato,1,verano,2010,90.0,91.0872261904762,90.85898,Sin riesgo
8583,0,2,65,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2008,96.5,91.32560884353742,87.417336,Sin riesgo
8583,0,2,65,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2009,95.14285714285714,92.33611111111115,86.99947,Sin riesgo
8583,0,2,65,INFONAVIT JOBORI,25006.0,Culiacan,1,verano,2009,90.0,90.84777777777778,87.12746,Sin riesgo
8584,0,2,222,VILLA DEL REAL,25011.0,Guasave,1,ago-dic,2008,94.33333333333333,95.4635396825397,92.25134,Sin riesgo
8584,0,2,222,VILLA DEL REAL,25011.0,Guasave,1,ene-jun,2009,96.14285714285714,95.78222222222223,92.42583,Sin riesgo
8584,0,2,222,VILLA DEL REAL,25011.0,Guasave,1,verano,2010,100.0,98.15722222222223,91.961464,Sin riesgo
8585,0,1,117,FINISTERRA,25006.0,Culiacan,1,ago-dic,2008,92.33333333333333,92.20195238095233,82.36188,Sin riesgo
8585,0,1,117,FINISTERRA,25006.0,Culiacan,1,ene-jun,2009,77.0,80.74738095238095,81.646935,Sin riesgo
8585,0,1,117,FINISTERRA,25006.0,Culiacan,1,verano,2009,85.0,84.85833333333332,82.072,Sin riesgo
8590,0,1,107,EMILIANO ZAPATA,25006.0,Culiacan,1,ago-dic,2008,91.83333333333333,94.94752380952379,83.975464,Sin riesgo
8590,0,1,107,EMILIANO ZAPATA,25006.0,Culiacan,1,ene-jun,2009,91.42857142857143,91.39747619047621,83.17261,Sin riesgo
8590,0,1,107,EMILIANO ZAPATA,25006.0,Culiacan,1,verano,2009,95.0,92.66761904761903,83.685585,Sin riesgo
8591,0,1,153,LAS GRANJAS,25006.0,Culiacan,1,ago-dic,2008,87.33333333333333,89.11353650793652,84.63912,Sin riesgo
8591,0,1,153,LAS GRANJAS,25006.0,Culiacan,1,ene-jun,2009,86.57142857142857,83.65320833333334,84.644684,Sin riesgo
8591,0,1,153,LAS GRANJAS,25006.0,Culiacan,1,verano,2009,73.0,77.99711111111111,84.34924,Sin riesgo
8592,0,2,107,FERROCARRILERA,25006.0,Culiacan,1,ago-dic,2008,88.0,90.40361904761905,89.7229,Sin riesgo
8592,0,2,107,FERROCARRILERA,25006.0,Culiacan,1,ene-jun,2009,90.28571428571429,88.78247619047619,89.08897,Sin riesgo
8593,0,2,29,ALCANFORES,25018.0,Navolato,1,ago-dic,2008,87.5,90.64291666666666,87.450615,Sin riesgo
8593,0,2,29,ALCANFORES,25018.0,Navolato,1,ene-jun,2009,87.66666666666667,89.70415555555552,87.03275,Sin riesgo
8593,0,2,29,ALCANFORES,25018.0,Navolato,1,verano,2009,85.0,87.31928571428573,87.160736,Sin riesgo
8595,0,1,477,CENTRO,25006.0,Culiacan,1,ago-dic,2008,72.0,76.02977110389611,80.360756,Sin riesgo
8595,0,1,477,CENTRO,25006.0,Culiacan,1,ene-jun,2009,88.5,87.97931904761904,82.1518,Sin riesgo
8595,0,1,477,CENTRO,25006.0,Culiacan,1,verano,2009,72.0,73.849,79.030594,Sin riesgo
8596,0,1,121,UNIVERSIDAD 94,25006.0,Culiacan,1,ago-dic,2008,91.66666666666667,89.2217857142857,85.09877,Sin riesgo
8596,0,1,121,UNIVERSIDAD 94,25006.0,Culiacan,1,ene-jun,2009,86.0,81.1387761904762,84.53265,Sin riesgo
8596,0,1,121,UNIVERSIDAD 94,25006.0,Culiacan,1,verano,2010,70.0,74.77785714285714,82.97398,Sin riesgo
8599,0,1,475,FRACC. SAN VALENTINO,25006.0,Culiacan,1,ago-dic,2008,89.83333333333333,92.63517743764174,86.18137,Sin riesgo
8599,0,1,475,FRACC. SAN VALENTINO,25006.0,Culiacan,1,ene-jun,2009,94.42857142857143,94.99503741496595,86.57048,Sin riesgo
8600,0,1,117,FRACC.,25006.0,Culiacan,1,ago-dic,2008,85.5,80.89713265306123,82.36188,Sin riesgo
8600,0,1,117,FRACC.,25006.0,Culiacan,1,ene-jun,2009,82.5,86.48343650793649,81.646935,Sin riesgo
8600,0,1,117,FRACC.,25006.0,Culiacan,1,verano,2010,70.0,74.5532380952381,82.072,Sin riesgo
8602,0,2,34,SAN MIGUEL,25016.0,San Ignacio,1,ago-dic,2008,61.5,74.98666865079365,85.33995,Sin riesgo
8602,0,2,34,SAN MIGUEL,25016.0,San Ignacio,1,ene-jun,2009,57.0,74.18673809523813,84.92209,Sin riesgo
8602,0,2,34,SAN MIGUEL,25016.0,San Ignacio,1,verano,2009,70.0,61.495035714285734,82.38858,En riesgo
8603,0,1,117,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2008,90.0,88.11215873015871,80.68768,Sin riesgo
8603,0,1,117,SAN RAFAEL,25006.0,Culiacan,1,ene-jun,2009,73.71428571428571,83.9972494331066,79.97274,Sin riesgo
8605,0,1,23,FRACC.,25006.0,Culiacan,1,ago-dic,2008,86.66666666666667,78.5252902494331,77.97197,Sin riesgo
8605,0,1,23,FRACC.,25006.0,Culiacan,1,ene-jun,2009,42.0,62.72694047619048,76.81833,En riesgo
8606,0,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ago-dic,2008,82.0,89.74392063492063,81.173164,Sin riesgo
8606,0,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ene-jun,2009,90.33333333333333,89.72306746031752,81.08802,Sin riesgo
8608,0,1,98,CENTRO,25006.0,Culiacan,1,ago-dic,2008,58.5,49.77795238095237,82.256584,En riesgo
8608,0,1,98,CENTRO,25006.0,Culiacan,1,ene-jun,2009,60.25,64.44429761904762,82.01917,En riesgo
8609,0,1,107,LOS ANGELES,25006.0,Culiacan,1,ago-dic,2008,73.5,91.23460317460318,82.00599,Sin riesgo
8609,0,1,107,LOS ANGELES,25006.0,Culiacan,1,ene-jun,2009,93.0,89.64784126984127,81.263245,Sin riesgo
8609,0,1,107,LOS ANGELES,25006.0,Culiacan,1,verano,2009,83.0,90.76809523809523,82.5284,Sin riesgo
8611,0,1,70,FELIPE,25006.0,Culiacan,1,ago-dic,2008,94.0,90.90451258503403,82.25344,Sin riesgo
8611,0,1,70,FELIPE,25006.0,Culiacan,1,ene-jun,2009,89.42857142857143,86.57201190476191,81.66666,Sin riesgo
8612,0,2,65,LIBERTAD,25006.0,Culiacan,1,ago-dic,2008,89.33333333333333,90.77005555555559,87.93036,Sin riesgo
8612,0,2,65,LIBERTAD,25006.0,Culiacan,1,ene-jun,2009,86.28571428571429,89.86828571428573,87.5125,Sin riesgo
8614,0,2,153,FRACC.,25006.0,Culiacan,1,ago-dic,2008,96.66666666666667,96.28660317460317,92.02667,Sin riesgo
8614,0,2,153,FRACC.,25006.0,Culiacan,1,ene-jun,2009,96.57142857142857,97.45571428571425,92.20116,Sin riesgo
8618,0,2,121,EL WALAMO,25006.0,Culiacan,1,ago-dic,2008,69.16666666666667,75.06565873015877,88.227295,Sin riesgo
8618,0,2,121,EL WALAMO,25006.0,Culiacan,1,ene-jun,2009,89.8,86.5596,87.650505,Sin riesgo
8618,0,2,121,EL WALAMO,25006.0,Culiacan,1,verano,2009,75.0,76.4908531746032,87.937416,Sin riesgo
8619,0,1,117,,25018.0,Navolato,1,ago-dic,2008,86.66666666666667,69.4170031746032,82.36188,En riesgo
8619,0,1,117,,25018.0,Navolato,1,ene-jun,2009,42.666666666666664,58.742444444444445,81.646935,En riesgo
8619,0,1,117,,25018.0,Navolato,1,verano,2009,70.0,69.35472222222222,82.072,En riesgo
8621,0,1,121,SAN IGNACIO,25006.0,Culiacan,1,ago-dic,2008,91.33333333333333,92.60531746031745,83.22921,Sin riesgo
8621,0,1,121,SAN IGNACIO,25006.0,Culiacan,1,ene-jun,2009,91.28571428571429,88.95215476190477,82.64097,Sin riesgo
8625,0,1,443,RESID.,25006.0,Culiacan,1,ago-dic,2008,86.16666666666667,89.72337698412701,85.339096,Sin riesgo
8625,0,1,443,RESID.,25006.0,Culiacan,1,ene-jun,2009,82.0,81.34178174603174,82.932655,Sin riesgo
8626,0,2,107,SAN FRANCISCO,25006.0,Culiacan,1,ago-dic,2008,99.16666666666667,96.27191666666667,89.7229,Sin riesgo
8626,0,2,107,SAN FRANCISCO,25006.0,Culiacan,1,ene-jun,2009,97.28571428571429,97.19533333333335,89.147484,Sin riesgo
8626,0,2,107,SAN FRANCISCO,25006.0,Culiacan,1,verano,2010,90.0,92.42142857142856,89.43302,Sin riesgo
8627,0,2,153,CONOCIDA,25006.0,Culiacan,1,ago-dic,2008,88.5,93.96941666666662,91.5422,Sin riesgo
8627,0,2,153,CONOCIDA,25006.0,Culiacan,1,ene-jun,2009,93.71428571428571,94.93374603174603,91.71668,Sin riesgo
8632,0,2,469,CENTRO,25009.0,Escuinapa,1,ago-dic,2008,87.5,85.84575396825397,85.80461,Sin riesgo
8632,0,2,469,CENTRO,25009.0,Escuinapa,1,ene-jun,2009,60.5,87.30263492063492,87.659225,Sin riesgo
8632,0,2,469,CENTRO,25009.0,Escuinapa,1,verano,2009,75.0,79.3476984126984,84.22541,Sin riesgo
8633,0,1,107,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2008,82.5,87.78212698412699,83.975464,Sin riesgo
8633,0,1,107,21 DE MARZO,25006.0,Culiacan,1,ene-jun,2009,93.28571428571429,88.39840476190473,83.231125,Sin riesgo
8633,0,1,107,21 DE MARZO,25006.0,Culiacan,1,verano,2010,100.0,80.8854761904762,83.685585,Sin riesgo
8634,0,2,127,TAMAZULA,25018.0,Navolato,1,ago-dic,2008,95.33333333333333,95.21898412698408,89.23002,Sin riesgo
8634,0,2,127,TAMAZULA,25018.0,Navolato,1,ene-jun,2009,84.33333333333333,88.58839682539681,88.8107,Sin riesgo
8634,0,2,127,TAMAZULA,25018.0,Navolato,1,verano,2009,70.0,81.44166666666666,88.94014,Sin riesgo
8635,0,1,107,LOS ANGELES,25006.0,Culiacan,1,ago-dic,2008,88.0,81.90452380952381,80.408104,Sin riesgo
8635,0,1,107,LOS ANGELES,25006.0,Culiacan,1,ene-jun,2010,72.0,76.51230674603174,79.72388,Sin riesgo
8635,0,1,107,LOS ANGELES,25006.0,Culiacan,1,verano,2010,70.0,81.11855555555557,80.93051,Sin riesgo
8636,0,1,112,MORELOS,25015.0,Guamuchil,1,ago-dic,2008,81.83333333333333,83.46093197278911,83.71162,Sin riesgo
8636,0,1,112,MORELOS,25015.0,Guamuchil,1,ene-jun,2009,80.16666666666667,77.22682539682535,82.96728,Sin riesgo
8636,0,1,112,MORELOS,25015.0,Guamuchil,1,verano,2009,70.0,76.79569047619047,83.42174,Sin riesgo
8637,0,1,117,FERROCARRILERA,25006.0,Culiacan,1,ago-dic,2008,94.66666666666667,95.30051190476193,82.36188,Sin riesgo
8637,0,1,117,FERROCARRILERA,25006.0,Culiacan,1,ene-jun,2009,80.57142857142857,87.23532698412697,81.70545,Sin riesgo
8637,0,1,117,FERROCARRILERA,25006.0,Culiacan,1,verano,2009,90.5,96.83794841269842,82.072,Sin riesgo
8638,0,1,27,JUNTAS,25006.0,Culiacan,1,ago-dic,2008,72.33333333333333,78.5306666666667,81.59103,Sin riesgo
8638,0,1,27,JUNTAS,25006.0,Culiacan,1,ene-jun,2009,62.0,79.72721428571434,81.06276,Sin riesgo
8640,0,1,29,CALDERON,25018.0,Navolato,1,ago-dic,2008,89.16666666666667,93.0256857142857,83.249794,Sin riesgo
8640,0,1,29,CALDERON,25018.0,Navolato,1,ene-jun,2009,92.28571428571429,92.19379761904761,82.72153,Sin riesgo
8640,0,1,29,CALDERON,25018.0,Navolato,1,verano,2010,85.0,85.41809523809523,81.74395,Sin riesgo
8641,0,2,153,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ago-dic,2008,96.5,93.433693877551,91.5422,Sin riesgo
8641,0,2,153,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ene-jun,2009,92.71428571428571,93.38047619047622,91.71668,Sin riesgo
8641,0,2,153,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,verano,2010,75.0,95.30001360544216,91.25232,Sin riesgo
8642,0,1,49,ALCOYONQUI,25003.0,Badiraguato,1,ago-dic,2008,55.0,52.811238095238096,54.388474,En riesgo
8642,0,1,49,ALCOYONQUI,25003.0,Badiraguato,1,ene-jun,2009,61.0,53.915281746031745,53.88829,En riesgo
8642,0,1,49,ALCOYONQUI,25003.0,Badiraguato,1,verano,2010,75.0,67.8802,75.4627,En riesgo
8643,0,1,156,BONIFANT,25018.0,Navolato,1,ago-dic,2008,92.66666666666667,95.14480952380951,90.82585,Sin riesgo
8643,0,1,156,BONIFANT,25018.0,Navolato,1,ene-jun,2009,94.71428571428571,94.0107023809524,90.83141,Sin riesgo
8643,0,1,156,BONIFANT,25018.0,Navolato,1,verano,2009,95.0,92.13192063492062,90.53597,Sin riesgo
8647,0,1,107,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2008,93.33333333333333,93.6191746031746,83.975464,Sin riesgo
8647,0,1,107,21 DE MARZO,25006.0,Culiacan,1,ene-jun,2009,87.0,87.90659523809519,83.231125,Sin riesgo
8647,0,1,107,21 DE MARZO,25006.0,Culiacan,1,verano,2009,73.0,78.35033333333332,83.685585,Sin riesgo
8648,0,1,117,FRACC.,25006.0,Culiacan,1,ago-dic,2008,72.33333333333333,72.74984523809525,82.36188,Sin riesgo
8648,0,1,117,FRACC.,25006.0,Culiacan,1,ene-jun,2009,85.5,82.12647619047618,81.70545,Sin riesgo
8649,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,ago-dic,2008,56.666666666666664,59.81084444444443,77.614136,En riesgo
8649,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,ene-jun,2009,77.75,81.29998015873016,78.59712,Sin riesgo
8653,0,1,351,CENTRO,25006.0,Culiacan,1,ago-dic,2008,85.33333333333333,87.72665277777779,83.06862,Sin riesgo
8653,0,1,351,CENTRO,25006.0,Culiacan,1,ene-jun,2009,82.33333333333333,76.07395464852613,83.07418,Sin riesgo
8653,0,1,351,CENTRO,25006.0,Culiacan,1,verano,2010,85.0,84.31761904761905,81.73846,Sin riesgo
8654,0,1,79,ACUEDUCTO,25006.0,Culiacan,1,ago-dic,2008,89.83333333333333,85.212126984127,83.20654,Sin riesgo
8654,0,1,79,ACUEDUCTO,25006.0,Culiacan,1,ene-jun,2009,77.57142857142857,79.12523253968251,82.678276,Sin riesgo
8654,0,1,79,ACUEDUCTO,25006.0,Culiacan,1,verano,2009,91.0,79.19411111111111,82.39497,Sin riesgo
8655,0,1,65,FELIPE,25006.0,Culiacan,1,ago-dic,2008,72.5,82.63602023809526,81.96755,Sin riesgo
8655,0,1,65,FELIPE,25006.0,Culiacan,1,ene-jun,2009,87.8,86.0757563492064,81.439285,Sin riesgo
8657,0,2,153,MONTSERRAT,25006.0,Culiacan,1,ago-dic,2008,100.0,99.29272916666669,92.164,Sin riesgo
8657,0,2,153,MONTSERRAT,25006.0,Culiacan,1,ene-jun,2009,99.71428571428571,99.40179563492062,91.97067,Sin riesgo
8657,0,2,153,MONTSERRAT,25006.0,Culiacan,1,verano,2010,100.0,99.69160714285714,91.87412,Sin riesgo
8658,0,1,153,FRACC.,25006.0,Culiacan,1,ago-dic,2008,97.0,99.51814285714285,85.25959,Sin riesgo
8658,0,1,153,FRACC.,25006.0,Culiacan,1,ene-jun,2009,98.42857142857143,97.76219387755104,84.89734,Sin riesgo
8658,0,1,153,FRACC.,25006.0,Culiacan,1,verano,2010,100.0,98.40904761904761,84.96971,Sin riesgo
8659,0,2,107,LOMA LINDA,25006.0,Culiacan,1,ago-dic,2008,94.16666666666667,94.93781746031748,91.56282,Sin riesgo
8659,0,2,107,LOMA LINDA,25006.0,Culiacan,1,ene-jun,2009,91.14285714285714,91.054873015873,90.987404,Sin riesgo
8659,0,2,107,LOMA LINDA,25006.0,Culiacan,1,verano,2009,95.0,95.08126984126984,91.27294,Sin riesgo
8663,0,1,153,FRACC.,25006.0,Culiacan,1,ago-dic,2008,96.33333333333333,90.51426984126984,85.25959,Sin riesgo
8663,0,1,153,FRACC.,25006.0,Culiacan,1,ene-jun,2009,91.33333333333333,89.19273809523811,84.89734,Sin riesgo
8663,0,1,153,FRACC.,25006.0,Culiacan,1,verano,2009,73.0,76.96838095238095,84.96971,Sin riesgo
8664,0,1,27,FRACC.,25006.0,Culiacan,1,ago-dic,2008,68.66666666666667,76.4788095238095,81.10844,Sin riesgo
8664,0,1,27,FRACC.,25006.0,Culiacan,1,ene-jun,2009,62.8,70.22569047619051,80.58017,Sin riesgo
8664,0,1,27,FRACC.,25006.0,Culiacan,1,verano,2010,80.0,78.84933333333332,80.527245,Sin riesgo
8666,0,1,98,EL WALAMO,25006.0,Culiacan,1,ago-dic,2008,75.83333333333333,82.40605158730159,82.65886,Sin riesgo
8666,0,1,98,EL WALAMO,25006.0,Culiacan,1,ene-jun,2009,90.16666666666667,87.1497714285714,82.37314,Sin riesgo
8666,0,1,98,EL WALAMO,25006.0,Culiacan,1,verano,2009,70.0,79.81766071428572,82.36898,Sin riesgo
8669,0,1,117,MEZQUITILLO,25006.0,Culiacan,1,ago-dic,2008,89.0,92.17347845804989,89.24784,Sin riesgo
8669,0,1,117,MEZQUITILLO,25006.0,Culiacan,1,ene-jun,2009,90.85714285714286,86.89639444444443,88.227264,Sin riesgo
8669,0,1,117,MEZQUITILLO,25006.0,Culiacan,1,verano,2010,100.0,93.5807142857143,89.69462,Sin riesgo
8672,0,1,117,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2008,80.83333333333333,90.40947902494331,86.07702,Sin riesgo
8672,0,1,117,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2009,94.28571428571429,92.72225396825402,85.05278,Sin riesgo
8672,0,1,117,SAN MIGUEL,25006.0,Culiacan,1,verano,2009,85.0,85.29539682539682,85.78714,Sin riesgo
8673,0,2,153,MONTSERRAT,25006.0,Culiacan,1,ago-dic,2008,94.66666666666667,94.62744444444442,92.164,Sin riesgo
8673,0,2,153,MONTSERRAT,25006.0,Culiacan,1,ene-jun,2009,93.0,94.44820634920636,91.97067,Sin riesgo
8674,0,2,26,EL WALAMO,25006.0,Culiacan,1,ago-dic,2008,86.83333333333333,89.17878798185939,86.745895,Sin riesgo
8674,0,2,26,EL WALAMO,25006.0,Culiacan,1,ene-jun,2009,84.28571428571429,87.79528571428573,86.01644,Sin riesgo
8675,0,1,95,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2008,92.33333333333333,93.44550476190474,86.52851,Sin riesgo
8675,0,1,95,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2009,92.57142857142857,90.37819047619048,85.83308,Sin riesgo
8676,0,2,27,SALVADOR,25006.0,Culiacan,1,ago-dic,2008,91.5,90.77589909297058,87.8509,Sin riesgo
8676,0,2,27,SALVADOR,25006.0,Culiacan,1,ene-jun,2009,92.14285714285714,92.65247420634925,87.491554,Sin riesgo
8677,0,1,50,CENTRO,25016.0,San Ignacio,1,ago-dic,2008,83.33333333333333,91.65640177283034,83.124435,Sin riesgo
8677,0,1,50,CENTRO,25016.0,San Ignacio,1,ene-jun,2009,98.66666666666667,96.67767857142857,82.59617,Sin riesgo
8677,0,1,50,CENTRO,25016.0,San Ignacio,1,verano,2009,99.0,94.29417233560092,82.83456,Sin riesgo
8682,0,1,117,FRACC.,25006.0,Culiacan,1,ago-dic,2008,59.166666666666664,70.56938888888891,82.2471,Sin riesgo
8682,0,1,117,FRACC.,25006.0,Culiacan,1,ene-jun,2009,67.0,77.7357619047619,81.22286,Sin riesgo
8682,0,1,117,FRACC.,25006.0,Culiacan,1,verano,2009,75.0,72.4594,81.95722,Sin riesgo
8683,0,2,339,CAMPESTRE,25006.0,Culiacan,1,ago-dic,2008,89.33333333333333,91.01161904761906,88.81236,Sin riesgo
8683,0,2,339,CAMPESTRE,25006.0,Culiacan,1,ene-jun,2009,90.57142857142857,89.87436706349204,88.61903,Sin riesgo
8684,0,2,26,FRACC.,25006.0,Culiacan,1,ago-dic,2008,93.5,86.42144444444442,88.0818,Sin riesgo
8684,0,2,26,FRACC.,25006.0,Culiacan,1,ene-jun,2009,86.0,85.68026984126983,87.459175,Sin riesgo
8684,0,2,26,FRACC.,25006.0,Culiacan,1,verano,2009,70.0,86.57666666666668,87.50061,Sin riesgo
8688,0,1,156,ALCANFORES,25018.0,Navolato,1,ago-dic,2008,76.33333333333333,94.51133333333333,84.84252,Sin riesgo
8688,0,1,156,ALCANFORES,25018.0,Navolato,1,ene-jun,2009,97.33333333333333,79.00731746031748,84.48027,Sin riesgo
8688,0,1,156,ALCANFORES,25018.0,Navolato,1,verano,2009,94.0,89.0554761904762,84.55264,Sin riesgo
8690,0,2,153,SAN JOAQUIN,25006.0,Culiacan,1,ago-dic,2008,97.66666666666667,94.09720776643991,92.31322,Sin riesgo
8690,0,2,153,SAN JOAQUIN,25006.0,Culiacan,1,ene-jun,2009,90.57142857142857,91.54285714285712,92.11989,Sin riesgo
8690,0,2,153,SAN JOAQUIN,25006.0,Culiacan,1,verano,2009,95.0,96.60952380952382,92.02334,Sin riesgo
8691,0,2,31,CONOCIDA,25006.0,Culiacan,1,ago-dic,2008,86.5,86.83005555555553,87.56042,Sin riesgo
8691,0,2,31,CONOCIDA,25006.0,Culiacan,1,ene-jun,2009,71.5,81.43305555555554,87.20107,Sin riesgo
8691,0,2,31,CONOCIDA,25006.0,Culiacan,1,verano,2009,90.0,87.78033333333333,87.27054,Sin riesgo
8694,0,1,22,SAN IGNACIO,25006.0,Culiacan,1,ago-dic,2008,78.33333333333333,85.50219682539687,79.22606,Sin riesgo
8694,0,1,22,SAN IGNACIO,25006.0,Culiacan,1,ene-jun,2009,87.6,82.71841269841265,78.130936,Sin riesgo
8699,0,1,71,MONTSERRAT,25006.0,Culiacan,1,ago-dic,2008,70.5,63.47116666666668,79.27856,En riesgo
8699,0,1,71,MONTSERRAT,25006.0,Culiacan,1,ene-jun,2009,81.6,74.11600952380952,79.7823,Sin riesgo
8699,0,1,71,MONTSERRAT,25006.0,Culiacan,1,verano,2009,78.0,73.04033333333334,78.98868,Sin riesgo
8701,0,1,29,CHULAVISTA,25018.0,Navolato,1,ago-dic,2008,93.83333333333333,92.80880952380954,84.30384,Sin riesgo
8701,0,1,29,CHULAVISTA,25018.0,Navolato,1,ene-jun,2009,91.71428571428571,90.8763253968254,83.77557,Sin riesgo
8701,0,1,29,CHULAVISTA,25018.0,Navolato,1,verano,2010,100.0,94.75666666666667,84.01396,Sin riesgo
8703,0,2,94,INSURGENTES,25006.0,Culiacan,1,ago-dic,2008,93.33333333333333,92.77818650793651,88.309235,Sin riesgo
8703,0,2,94,INSURGENTES,25006.0,Culiacan,1,ene-jun,2009,88.57142857142857,89.12030952380948,87.78272,Sin riesgo
8703,0,2,94,INSURGENTES,25006.0,Culiacan,1,verano,2009,76.0,84.24285714285713,88.019356,Sin riesgo
8704,0,1,27,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2008,88.16666666666667,91.31794444444445,81.84502,Sin riesgo
8704,0,1,27,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2009,84.83333333333333,86.4761904761905,81.31675,Sin riesgo
8704,0,1,27,INFONAVIT JOBORI,25006.0,Culiacan,1,verano,2010,75.0,92.46730158730158,81.263824,Sin riesgo
