clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,nombre,corto,periodo_act,anio_ingreso_periodo,promedio,escuela,promedioxperiodo,promedio_pred
8988,2,1,105,VILLAS,25001.0,Los Mochis,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,82.28571428571429,C.B.T.I.S. 43,80.20880952380952,79.286964
8988,2,1,105,VILLAS,25001.0,Los Mochis,1,INGENIERIA MECANICA,Mecanica,verano,2010,70.0,C.B.T.I.S. 43,70.4,80.2167
8989,2,1,112,CHUTAMONAS,25015.0,Guamuchil,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,85.71428571428571,C.B.T.I.S. 45,84.42487301587302,78.03777
8989,2,1,112,CHUTAMONAS,25015.0,Guamuchil,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,76.28571428571429,C.B.T.I.S. 45,84.42487301587302,78.03777
8989,2,1,112,CHUTAMONAS,25015.0,Guamuchil,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,61.666666666666664,C.B.T.I.S. 45,84.42487301587302,78.03777
8989,2,1,112,CHUTAMONAS,25015.0,Guamuchil,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,80.42857142857143,C.B.T.I.S. 45,78.04346031746034,77.60222
8989,2,1,112,CHUTAMONAS,25015.0,Guamuchil,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,72.5,C.B.T.I.S. 45,78.04346031746034,77.60222
8990,2,1,116,LOS ANGELES,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,75.0,C.B.T.A. 133,64.22292290249433,72.22577
8990,2,1,116,LOS ANGELES,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,43.8,C.B.T.A. 133,64.22292290249433,72.22577
8990,2,1,116,LOS ANGELES,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,76.33333333333333,C.B.T.A. 133,64.22292290249433,72.22577
8990,2,1,116,LOS ANGELES,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,57.57142857142857,C.B.T.A. 133,58.684825396825374,71.72737
8990,2,1,116,LOS ANGELES,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,57.0,C.B.T.A. 133,58.684825396825374,71.72737
8990,2,1,116,LOS ANGELES,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,verano,2009,70.0,C.B.T.A. 133,71.67666666666666,73.62611
8991,2,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,85.85714285714286,C.E.T.I.S. 107,74.33945634920633,77.15798
8991,2,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,64.16666666666667,C.E.T.I.S. 107,74.33945634920633,77.15798
8991,2,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,71.14285714285714,C.E.T.I.S. 107,74.33945634920633,77.15798
8991,2,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,82.85714285714286,C.E.T.I.S. 107,81.40544444444438,76.95814
8991,2,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,79.85714285714286,C.E.T.I.S. 107,81.40544444444438,76.95814
8991,2,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,verano,2010,75.0,C.E.T.I.S. 107,72.32,78.52446
8992,2,1,25,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,94.28571428571429,COBAES 25(GRAL.SALVADOR ALVAR),89.03858730158734,79.95178
8992,2,1,25,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,83.0,COBAES 25(GRAL.SALVADOR ALVAR),89.03858730158734,79.95178
8992,2,1,25,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,85.14285714285714,COBAES 25(GRAL.SALVADOR ALVAR),89.03858730158734,79.95178
8992,2,1,25,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,89.85714285714286,COBAES 25(GRAL.SALVADOR ALVAR),88.18796190476189,80.44819
8992,2,1,25,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,91.16666666666667,COBAES 25(GRAL.SALVADOR ALVAR),88.18796190476189,80.44819
8994,2,1,129,CANARIAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,93.57142857142857,UAS (CARLOS MARX) COSTA RICA,85.31516326530613,76.964935
8994,2,1,129,CANARIAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,88.85714285714286,UAS (CARLOS MARX) COSTA RICA,85.31516326530613,76.964935
8994,2,1,129,CANARIAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,74.0,UAS (CARLOS MARX) COSTA RICA,85.31516326530613,76.964935
8994,2,1,129,CANARIAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,89.42857142857143,UAS (CARLOS MARX) COSTA RICA,87.31433333333338,76.58013
8994,2,1,129,CANARIAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,90.42857142857143,UAS (CARLOS MARX) COSTA RICA,87.31433333333338,76.58013
8996,2,1,153,LOS ROBLES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,76.14285714285714,C.E.T.I.S. 107,70.27934693877555,71.975945
8996,2,1,153,LOS ROBLES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,65.0,C.E.T.I.S. 107,70.27934693877555,71.975945
8996,2,1,153,LOS ROBLES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,53.75,C.E.T.I.S. 107,70.27934693877555,71.975945
8996,2,1,153,LOS ROBLES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,57.857142857142854,C.E.T.I.S. 107,68.70776360544217,72.11821
8996,2,1,153,LOS ROBLES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,78.75,C.E.T.I.S. 107,68.70776360544217,72.11821
8996,2,1,153,LOS ROBLES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,verano,2009,77.5,C.E.T.I.S. 107,75.97,77.460236
9000,2,1,154,CONOCIDO,25011.0,Guasave,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,82.14285714285714,C.E.T.I.S. 108,72.16037891156464,76.35778
9000,2,1,154,CONOCIDO,25011.0,Guasave,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,34.4,C.E.T.I.S. 108,72.16037891156464,76.35778
9000,2,1,154,CONOCIDO,25011.0,Guasave,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,77.0,C.E.T.I.S. 108,72.16037891156464,76.35778
9000,2,1,154,CONOCIDO,25011.0,Guasave,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,65.14285714285714,C.E.T.I.S. 108,69.49003730158732,76.157936
9000,2,1,154,CONOCIDO,25011.0,Guasave,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,73.75,C.E.T.I.S. 108,69.49003730158732,76.157936
9002,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,72.14285714285714,UAS (CARLOS MARX) COSTA RICA,73.9093023431595,76.44619
9002,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,76.66666666666667,UAS (CARLOS MARX) COSTA RICA,73.9093023431595,76.44619
9002,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,75.83333333333333,UAS (CARLOS MARX) COSTA RICA,73.9093023431595,76.44619
9002,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,53.5,UAS (CARLOS MARX) COSTA RICA,58.60020476190475,76.061386
9002,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,58.0,UAS (CARLOS MARX) COSTA RICA,58.60020476190475,76.061386
9003,2,1,71,BUGAMBILIAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,90.57142857142857,CONALEP   (CULIACAN II),85.38652380952377,80.78778
9003,2,1,71,BUGAMBILIAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,87.85714285714286,CONALEP   (CULIACAN II),85.38652380952377,80.78778
9003,2,1,71,BUGAMBILIAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,83.71428571428571,CONALEP   (CULIACAN II),85.38652380952377,80.78778
9003,2,1,71,BUGAMBILIAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,73.57142857142857,CONALEP   (CULIACAN II),83.73191156462585,80.465614
9003,2,1,71,BUGAMBILIAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,83.28571428571429,CONALEP   (CULIACAN II),83.73191156462585,80.465614
9006,2,1,432,DAUTILLOS,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,89.28571428571429,CET. DEL MAR N. 28,85.87503741496597,76.13791
9006,2,1,432,DAUTILLOS,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,89.42857142857143,CET. DEL MAR N. 28,85.87503741496597,76.13791
9006,2,1,432,DAUTILLOS,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,86.85714285714286,CET. DEL MAR N. 28,85.87503741496597,76.13791
9006,2,1,432,DAUTILLOS,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,87.85714285714286,CET. DEL MAR N. 28,88.54723129251697,75.938065
9006,2,1,432,DAUTILLOS,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,90.0,CET. DEL MAR N. 28,88.54723129251697,75.938065
9365,2,1,153,VILLAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,63.0,C.E.T.I.S. 107,67.40024036281179,73.45711
9365,2,1,153,VILLAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,52.5,C.E.T.I.S. 107,67.40024036281179,73.45711
9365,2,1,153,VILLAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,65.0,C.E.T.I.S. 107,67.40024036281179,73.45711
9365,2,1,153,VILLAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,70.5,C.E.T.I.S. 107,62.9279880952381,72.46275
9365,2,1,153,VILLAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,53.75,C.E.T.I.S. 107,62.9279880952381,72.46275
9365,2,1,153,VILLAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,verano,2009,70.0,C.E.T.I.S. 107,71.17666666666666,74.155556
9482,2,1,26,INFONAVIT JOBORI,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,71.42857142857143,COBAES 26(GRAL. ANGEL FLORES),58.33196825396826,72.49879
9482,2,1,26,INFONAVIT JOBORI,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,57.5,COBAES 26(GRAL. ANGEL FLORES),58.33196825396826,72.49879
9482,2,1,26,INFONAVIT JOBORI,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,42.0,COBAES 26(GRAL. ANGEL FLORES),58.33196825396826,72.49879
9482,2,1,26,INFONAVIT JOBORI,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,70.71428571428571,COBAES 26(GRAL. ANGEL FLORES),69.52283492063496,72.381424
9484,2,1,27,SAN LUIS II,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2008,74.71428571428571,COBAES 27(LIC.RODOLFO MONJARA),78.93317857142858,73.03043
9484,2,1,27,SAN LUIS II,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,37.57142857142857,COBAES 27(LIC.RODOLFO MONJARA),78.93317857142858,73.03043
9484,2,1,27,SAN LUIS II,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,80.0,COBAES 27(LIC.RODOLFO MONJARA),78.93317857142858,73.03043
9484,2,1,27,SAN LUIS II,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2009,78.85714285714286,COBAES 27(LIC.RODOLFO MONJARA),79.52683015873015,72.60968
9484,2,1,27,SAN LUIS II,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,80.0,COBAES 27(LIC.RODOLFO MONJARA),79.52683015873015,72.60968
9993,2,1,71,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,80.71428571428571,CONALEP   (CULIACAN II),64.79495238095238,78.015114
9993,2,1,71,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,48.0,CONALEP   (CULIACAN II),64.79495238095238,78.015114
9993,2,1,71,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,82.8,CONALEP   (CULIACAN II),75.24498571428569,77.52402
9993,2,1,71,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,verano,2010,70.0,CONALEP   (CULIACAN II),72.76,79.34011
9998,2,1,112,FOVISSSTE PLAYA AZUL,25015.0,Guamuchil,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,95.14285714285714,C.B.T.I.S. 45,92.52411950113382,77.77423
9998,2,1,112,FOVISSSTE PLAYA AZUL,25015.0,Guamuchil,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,93.42857142857143,C.B.T.I.S. 45,92.52411950113382,77.77423
9998,2,1,112,FOVISSSTE PLAYA AZUL,25015.0,Guamuchil,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,91.57142857142857,C.B.T.I.S. 45,82.78754126984127,77.16975
10000,2,1,166,CAMPESTRE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,76.28571428571429,UAS (2 DE OCTUBRE),69.93203673469387,75.78407
10000,2,1,166,CAMPESTRE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,65.8,UAS (2 DE OCTUBRE),69.93203673469387,75.78407
10000,2,1,166,CAMPESTRE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,66.83333333333333,UAS (2 DE OCTUBRE),69.37442295482299,75.82284
10003,2,1,112,MILITAR,25015.0,Guamuchil,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,96.85714285714286,C.B.T.I.S. 45,95.24364285714287,79.80997
10003,2,1,112,MILITAR,25015.0,Guamuchil,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,96.14285714285714,C.B.T.I.S. 45,95.24364285714287,79.80997
10003,2,1,112,MILITAR,25015.0,Guamuchil,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,93.71428571428571,C.B.T.I.S. 45,87.23703174603173,79.20548
10004,2,1,169,FRAC.NAKAYAMA,25011.0,Guasave,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,76.57142857142857,CONALEP 118 GVE,82.41198412698412,79.0505
10004,2,1,169,FRAC.NAKAYAMA,25011.0,Guasave,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,88.33333333333333,CONALEP 118 GVE,82.41198412698412,79.0505
10004,2,1,169,FRAC.NAKAYAMA,25011.0,Guasave,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,91.5,CONALEP 118 GVE,85.42657142857142,78.71936
10004,2,1,169,FRAC.NAKAYAMA,25011.0,Guasave,1,INGENIERIA MECANICA,Mecanica,verano,2010,75.0,CONALEP 118 GVE,75.70333333333333,81.38377
10005,2,1,20,CENTRO,25013.0,Mocorito,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,79.14285714285714,COBAES 20(PROFR.JESUS M. IBAR),81.57436507936512,77.53354
10005,2,1,20,CENTRO,25013.0,Mocorito,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,84.33333333333333,COBAES 20(PROFR.JESUS M. IBAR),81.57436507936512,77.53354
10005,2,1,20,CENTRO,25013.0,Mocorito,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,86.66666666666667,COBAES 20(PROFR.JESUS M. IBAR),84.63350544217684,78.25745
10005,2,1,20,CENTRO,25013.0,Mocorito,1,INGENIERIA MECANICA,Mecanica,verano,2010,75.0,COBAES 20(PROFR.JESUS M. IBAR),74.925,78.246056
10006,2,1,121,CONCHAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,68.14285714285714,UAS (EMILIANO ZAPATA),74.72695011337869,75.52373
10006,2,1,121,CONCHAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,80.66666666666667,UAS (EMILIANO ZAPATA),74.72695011337869,75.52373
10006,2,1,121,CONCHAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,38.75,UAS (EMILIANO ZAPATA),55.718830158730164,75.00763
10007,2,1,145,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,80.0,Uas (guasave Diurna),80.47094285714286,77.878334
10007,2,1,145,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,81.83333333333333,Uas (guasave Diurna),80.47094285714286,77.878334
10007,2,1,145,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,87.0,Uas (guasave Diurna),85.10140952380952,77.547195
10007,2,1,145,GUADALUPE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,verano,2010,75.0,Uas (guasave Diurna),74.072,79.4076
10008,2,1,491,CONOCIDO,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,81.14285714285714,CENTRO DE ESTUDIOS TECNOLOGICOS DEL MAR,84.97461904761906,76.40063
10008,2,1,491,CONOCIDO,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,89.16666666666667,CENTRO DE ESTUDIOS TECNOLOGICOS DEL MAR,84.97461904761906,76.40063
10008,2,1,491,CONOCIDO,25018.0,Navolato,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,81.8,CENTRO DE ESTUDIOS TECNOLOGICOS DEL MAR,79.96179977324263,74.993614
10011,2,1,116,,25013.0,Mocorito,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,75.71428571428571,C.B.T.A. 133,71.375425170068,75.98277
10011,2,1,116,,25013.0,Mocorito,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,63.5,C.B.T.A. 133,71.375425170068,75.98277
10011,2,1,116,,25013.0,Mocorito,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,88.66666666666667,C.B.T.A. 133,82.77384126984123,75.53378
10011,2,1,116,,25013.0,Mocorito,1,INGENIERIA MECANICA,Mecanica,verano,2010,70.0,C.B.T.A. 133,70.3,77.632904
10012,2,1,119,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,71.42857142857143,UAS (CENT. VESP. FLORES MAGON),47.90014285714287,71.45935
10012,2,1,119,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,0.0,UAS (CENT. VESP. FLORES MAGON),47.90014285714287,71.45935
10012,2,1,119,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,64.33333333333333,UAS (CENT. VESP. FLORES MAGON),59.33310476190477,71.01037
10013,2,1,113,HUMAYA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,91.14285714285714,C.B.T.A. 116,84.44336507936508,79.17445
10013,2,1,113,HUMAYA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,79.66666666666667,C.B.T.A. 116,84.44336507936508,79.17445
10013,2,1,113,HUMAYA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,83.71428571428571,C.B.T.A. 116,80.35450793650797,78.656654
10013,2,1,113,HUMAYA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,verano,2010,75.0,C.B.T.A. 116,74.92861904761904,79.52531
10016,2,1,149,EMILIANO ZAPATA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,78.71428571428571,UAS (RUBEN JARAMILLO),74.60568888888889,77.170525
10016,2,1,149,EMILIANO ZAPATA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,67.57142857142857,UAS (RUBEN JARAMILLO),74.60568888888889,77.170525
10016,2,1,149,EMILIANO ZAPATA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,82.33333333333333,UAS (RUBEN JARAMILLO),74.75428730158728,76.839386
10016,2,1,149,EMILIANO ZAPATA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,verano,2010,70.0,UAS (RUBEN JARAMILLO),74.67833333333333,79.94855
10017,2,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,77.14285714285714,C.B.T.I.S. 224,79.49484126984133,80.211105
10017,2,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,42.0,C.B.T.I.S. 224,79.49484126984133,80.211105
10017,2,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,80.33333333333333,C.B.T.I.S. 224,80.46068915343922,79.60662
10019,2,1,107,REPUBLICA MEXICANA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,88.28571428571429,C.B.T.I.S. 224,86.22833900226755,79.89259
10019,2,1,107,REPUBLICA MEXICANA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,86.42857142857143,C.B.T.I.S. 224,86.22833900226755,79.89259
10019,2,1,107,REPUBLICA MEXICANA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,87.42857142857143,C.B.T.I.S. 224,85.8425532879819,79.28811
10020,2,1,107,LOS ANGELES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,79.0,C.B.T.I.S. 224,74.70703492063495,74.59754
10020,2,1,107,LOS ANGELES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,63.8,C.B.T.I.S. 224,74.70703492063495,74.59754
10020,2,1,107,LOS ANGELES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,81.0,C.B.T.I.S. 224,79.60130158730159,73.99306
10022,2,1,117,TOLEDO,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,79.42857142857143,UAS (DR. SALVADOR ALLENDE),74.34122023809525,76.22851
10022,2,1,117,TOLEDO,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,66.14285714285714,UAS (DR. SALVADOR ALLENDE),74.34122023809525,76.22851
10022,2,1,117,TOLEDO,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,87.33333333333333,UAS (DR. SALVADOR ALLENDE),83.70082539682542,75.77952
10022,2,1,117,TOLEDO,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,verano,2010,70.0,UAS (DR. SALVADOR ALLENDE),72.53333333333333,77.87864
10023,2,1,71,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,77.42857142857143,CONALEP   (CULIACAN II),74.47774603174604,77.15239
10023,2,1,71,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,64.0,CONALEP   (CULIACAN II),74.47774603174604,77.15239
10023,2,1,71,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,84.5,CONALEP   (CULIACAN II),81.87804761904762,76.66129
10023,2,1,71,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,verano,2010,70.0,CONALEP   (CULIACAN II),72.9,78.47739
10024,2,1,131,MARGARITAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,94.57142857142857,UAS (LA CRUZ),90.21863492063488,77.3501
10024,2,1,131,MARGARITAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,88.57142857142857,UAS (LA CRUZ),90.21863492063488,77.3501
10024,2,1,131,MARGARITAS,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,90.85714285714286,UAS (LA CRUZ),84.2974111111111,76.834
10025,2,1,30,STANZA SOLARE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,85.71428571428571,COBAES 30(ING. JUAN DE DIOS B),78.83399829931973,77.14488
10025,2,1,30,STANZA SOLARE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,71.28571428571429,COBAES 30(ING. JUAN DE DIOS B),78.83399829931973,77.14488
10025,2,1,30,STANZA SOLARE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,82.66666666666667,COBAES 30(ING. JUAN DE DIOS B),73.92914515306124,76.77723
10025,2,1,30,STANZA SOLARE,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,verano,2010,70.0,COBAES 30(ING. JUAN DE DIOS B),69.852,77.86776
10026,2,1,10,LOMA LINDA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,84.57142857142857,COBAES 10(ING. FEDERICO DELGA),75.22988888888891,78.960266
10026,2,1,10,LOMA LINDA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,64.71428571428571,COBAES 10(ING. FEDERICO DELGA),75.22988888888891,78.960266
10026,2,1,10,LOMA LINDA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ene-jun,2010,81.16666666666667,COBAES 10(ING. FEDERICO DELGA),83.43241468253969,78.963264
10026,2,1,10,LOMA LINDA,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,verano,2010,70.0,COBAES 10(ING. FEDERICO DELGA),70.33333333333333,79.58679
10028,2,2,153,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2009,81.71428571428571,C.E.T.I.S. 107,79.42119795918367,85.101685
10028,2,2,153,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,INGENIERIA MECANICA,Mecanica,ago-dic,2010,75.5,C.E.T.I.S. 107,79.42119795918367,85.101685
