clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,periodo_act,anio_ingreso_periodo,promedio,promedioxperiodo
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,ago-dic,2005,84.71428571428571,68.19796870748301
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,ago-dic,2006,62.4,68.19796870748301
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,ago-dic,2007,62.0,68.19796870748301
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,ago-dic,2008,48.0,68.19796870748301
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,ago-dic,2009,65.57142857142857,68.19796870748301
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,ago-dic,2010,82.4,68.19796870748301
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,ene-jun,2006,58.57142857142857,56.46535655706726
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,ene-jun,2007,44.8,56.46535655706726
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,ene-jun,2008,15.6,56.46535655706726
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,ene-jun,2009,86.25,56.46535655706726
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,ene-jun,2010,62.0,56.46535655706726
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,verano,2007,0.0,52.29592857142857
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,verano,2009,78.0,52.29592857142857
4309,2,1,27,MONTSERRAT,25006.0,Culiacan,1,verano,2010,75.0,52.29592857142857
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,ago-dic,2005,46.42857142857143,47.90984731670446
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,ago-dic,2006,35.0,47.90984731670446
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,ago-dic,2007,13.833333333333334,47.90984731670446
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,ago-dic,2008,31.428571428571427,47.90984731670446
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,ago-dic,2009,73.33333333333333,47.90984731670446
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,ago-dic,2010,70.0,47.90984731670446
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,ene-jun,2006,80.33333333333333,72.24134523809526
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,ene-jun,2007,47.5,72.24134523809526
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,ene-jun,2009,82.2,72.24134523809526
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,ene-jun,2010,73.42857142857143,72.24134523809526
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,verano,2006,100.0,87.40931746031745
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,verano,2008,80.0,87.40931746031745
4327,2,1,112,INSURGENTES,25015.0,Guamuchil,1,verano,2009,91.0,87.40931746031745
4333,2,1,169,EJIDAL,25011.0,Guasave,1,ago-dic,2005,80.28571428571429,70.99248412698414
4333,2,1,169,EJIDAL,25011.0,Guasave,1,ago-dic,2006,81.66666666666667,70.99248412698414
4333,2,1,169,EJIDAL,25011.0,Guasave,1,ago-dic,2007,76.4,70.99248412698414
4333,2,1,169,EJIDAL,25011.0,Guasave,1,ago-dic,2008,52.142857142857146,70.99248412698414
4333,2,1,169,EJIDAL,25011.0,Guasave,1,ago-dic,2009,65.83333333333333,70.99248412698414
4333,2,1,169,EJIDAL,25011.0,Guasave,1,ago-dic,2010,69.5,70.99248412698414
4333,2,1,169,EJIDAL,25011.0,Guasave,1,ene-jun,2006,63.166666666666664,42.3982523809524
4333,2,1,169,EJIDAL,25011.0,Guasave,1,ene-jun,2007,44.2,42.3982523809524
4333,2,1,169,EJIDAL,25011.0,Guasave,1,ene-jun,2008,57.714285714285715,42.3982523809524
4333,2,1,169,EJIDAL,25011.0,Guasave,1,ene-jun,2009,38.0,42.3982523809524
4333,2,1,169,EJIDAL,25011.0,Guasave,1,ene-jun,2010,23.833333333333332,42.3982523809524
4333,2,1,169,EJIDAL,25011.0,Guasave,1,verano,2008,72.5,79.62020634920636
4333,2,1,169,EJIDAL,25011.0,Guasave,1,verano,2009,86.5,79.62020634920636
4334,2,1,128,,25006.0,Culiacan,1,ago-dic,2005,60.857142857142854,71.15657777777774
4334,2,1,128,,25006.0,Culiacan,1,ago-dic,2006,86.6,71.15657777777774
4334,2,1,128,,25006.0,Culiacan,1,ago-dic,2007,57.0,71.15657777777774
4334,2,1,128,,25006.0,Culiacan,1,ago-dic,2008,80.0,71.15657777777774
4334,2,1,128,,25006.0,Culiacan,1,ago-dic,2009,66.57142857142857,71.15657777777774
4334,2,1,128,,25006.0,Culiacan,1,ago-dic,2010,73.0,71.15657777777774
4334,2,1,128,,25006.0,Culiacan,1,ene-jun,2006,61.285714285714285,71.92259523809524
4334,2,1,128,,25006.0,Culiacan,1,ene-jun,2007,81.33333333333333,71.92259523809524
4334,2,1,128,,25006.0,Culiacan,1,ene-jun,2008,38.0,71.92259523809524
4334,2,1,128,,25006.0,Culiacan,1,ene-jun,2009,67.5,71.92259523809524
4334,2,1,128,,25006.0,Culiacan,1,ene-jun,2010,82.8,71.92259523809524
4334,2,1,128,,25006.0,Culiacan,1,verano,2007,70.0,81.54666666666667
4334,2,1,128,,25006.0,Culiacan,1,verano,2008,85.0,81.54666666666667
4334,2,1,128,,25006.0,Culiacan,1,verano,2009,80.0,81.54666666666667
4334,2,1,128,,25006.0,Culiacan,1,verano,2010,76.5,81.54666666666667
4345,2,1,42,CENTRO,25009.0,Escuinapa,1,ago-dic,2005,83.71428571428571,77.33435646258503
4345,2,1,42,CENTRO,25009.0,Escuinapa,1,ago-dic,2006,71.8,77.33435646258503
4345,2,1,42,CENTRO,25009.0,Escuinapa,1,ago-dic,2008,72.0,77.33435646258503
4345,2,1,42,CENTRO,25009.0,Escuinapa,1,ago-dic,2009,78.0,77.33435646258503
4345,2,1,42,CENTRO,25009.0,Escuinapa,1,ago-dic,2010,80.85714285714286,77.33435646258503
4345,2,1,42,CENTRO,25009.0,Escuinapa,1,ene-jun,2006,61.714285714285715,58.76525505050505
4345,2,1,42,CENTRO,25009.0,Escuinapa,1,ene-jun,2007,65.83333333333333,58.76525505050505
4345,2,1,42,CENTRO,25009.0,Escuinapa,1,ene-jun,2008,52.833333333333336,58.76525505050505
4345,2,1,42,CENTRO,25009.0,Escuinapa,1,ene-jun,2009,51.833333333333336,58.76525505050505
4345,2,1,42,CENTRO,25009.0,Escuinapa,1,ene-jun,2010,48.142857142857146,58.76525505050505
4345,2,1,42,CENTRO,25009.0,Escuinapa,1,verano,2010,75.0,74.93
4357,2,1,32,LUIS DONALDO COLOSIO,25005.0,Cosala,1,ago-dic,2005,77.42857142857143,79.94575259396687
4357,2,1,32,LUIS DONALDO COLOSIO,25005.0,Cosala,1,ago-dic,2006,85.16666666666667,79.94575259396687
4357,2,1,32,LUIS DONALDO COLOSIO,25005.0,Cosala,1,ago-dic,2007,70.33333333333333,79.94575259396687
4357,2,1,32,LUIS DONALDO COLOSIO,25005.0,Cosala,1,ago-dic,2008,85.0,79.94575259396687
4357,2,1,32,LUIS DONALDO COLOSIO,25005.0,Cosala,1,ago-dic,2009,82.75,79.94575259396687
4357,2,1,32,LUIS DONALDO COLOSIO,25005.0,Cosala,1,ene-jun,2006,90.16666666666667,85.74001417233559
4357,2,1,32,LUIS DONALDO COLOSIO,25005.0,Cosala,1,ene-jun,2007,93.0,85.74001417233559
4357,2,1,32,LUIS DONALDO COLOSIO,25005.0,Cosala,1,ene-jun,2008,91.66666666666667,85.74001417233559
4357,2,1,32,LUIS DONALDO COLOSIO,25005.0,Cosala,1,ene-jun,2009,68.71428571428571,85.74001417233559
4357,2,1,32,LUIS DONALDO COLOSIO,25005.0,Cosala,1,ene-jun,2010,82.0,85.74001417233559
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,ago-dic,2005,69.71428571428571,57.81658811928812
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,ago-dic,2006,73.42857142857143,57.81658811928812
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,ago-dic,2007,13.333333333333334,57.81658811928812
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,ago-dic,2008,51.666666666666664,57.81658811928812
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,ago-dic,2009,80.6,57.81658811928812
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,ago-dic,2010,73.0,57.81658811928812
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,ene-jun,2006,65.33333333333333,42.960353741496604
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,ene-jun,2007,66.57142857142857,42.960353741496604
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,ene-jun,2008,44.0,42.960353741496604
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,ene-jun,2009,50.714285714285715,42.960353741496604
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,ene-jun,2010,14.0,42.960353741496604
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,verano,2007,70.0,77.23288888888888
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,verano,2008,77.0,77.23288888888888
4364,2,1,31,LA HIGUERAS,25006.0,Culiacan,1,verano,2010,87.0,77.23288888888888
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ago-dic,2005,74.85714285714286,64.51409720332578
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ago-dic,2006,74.57142857142857,64.51409720332578
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ago-dic,2007,45.6,64.51409720332578
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ago-dic,2008,53.666666666666664,64.51409720332578
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ago-dic,2009,80.0,64.51409720332578
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ago-dic,2010,62.6,64.51409720332578
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ene-jun,2006,83.6,71.62264047619047
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ene-jun,2007,65.83333333333333,71.62264047619047
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ene-jun,2008,76.0,71.62264047619047
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ene-jun,2009,63.5,71.62264047619047
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ene-jun,2010,64.0,71.62264047619047
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ago-dic,2006,69.66666666666667,72.81927059712774
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ago-dic,2007,87.42857142857143,72.81927059712774
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ago-dic,2008,49.166666666666664,72.81927059712774
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ago-dic,2009,87.83333333333333,72.81927059712774
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ago-dic,2010,84.28571428571429,72.81927059712774
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ene-jun,2006,82.14285714285714,75.72220171957673
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ene-jun,2007,81.66666666666667,75.72220171957673
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ene-jun,2008,80.28571428571429,75.72220171957673
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ene-jun,2009,66.33333333333333,75.72220171957673
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ene-jun,2010,65.625,75.72220171957673
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,verano,2008,87.0,91.23883333333333
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,verano,2010,100.0,91.23883333333333
7039,2,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ago-dic,2006,89.71428571428571,90.09025642479213
7039,2,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ago-dic,2007,84.28571428571429,90.09025642479213
7039,2,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ago-dic,2008,93.0,90.09025642479213
7039,2,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ago-dic,2009,90.16666666666667,90.09025642479213
7039,2,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ago-dic,2010,93.0,90.09025642479213
7039,2,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ene-jun,2007,85.57142857142857,89.2065268329554
7039,2,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ene-jun,2008,84.66666666666667,89.2065268329554
7039,2,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ene-jun,2009,88.5,89.2065268329554
7039,2,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ene-jun,2010,95.42857142857143,89.2065268329554
7044,2,1,49,RINCON DE LAS PLAZAS,25003.0,Badiraguato,1,ago-dic,2006,59.57142857142857,55.08832730364875
7044,2,1,49,RINCON DE LAS PLAZAS,25003.0,Badiraguato,1,ago-dic,2007,35.0,55.08832730364875
7044,2,1,49,RINCON DE LAS PLAZAS,25003.0,Badiraguato,1,ago-dic,2008,55.714285714285715,55.08832730364875
7044,2,1,49,RINCON DE LAS PLAZAS,25003.0,Badiraguato,1,ago-dic,2009,70.0,55.08832730364875
7044,2,1,49,RINCON DE LAS PLAZAS,25003.0,Badiraguato,1,ago-dic,2010,22.5,55.08832730364875
7044,2,1,49,RINCON DE LAS PLAZAS,25003.0,Badiraguato,1,ene-jun,2007,73.16666666666667,67.31033333333333
7044,2,1,49,RINCON DE LAS PLAZAS,25003.0,Badiraguato,1,ene-jun,2008,84.0,67.31033333333333
7044,2,1,49,RINCON DE LAS PLAZAS,25003.0,Badiraguato,1,ene-jun,2009,48.833333333333336,67.31033333333333
7044,2,1,49,RINCON DE LAS PLAZAS,25003.0,Badiraguato,1,ene-jun,2010,42.0,67.31033333333333
7056,2,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2006,87.14285714285714,79.60520238095239
7056,2,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2007,67.83333333333333,79.60520238095239
7056,2,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2008,87.0,79.60520238095239
7056,2,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2009,76.28571428571429,79.60520238095239
7056,2,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2010,79.42857142857143,79.60520238095239
7056,2,1,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2007,82.28571428571429,71.19438095238098
7056,2,1,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2008,56.833333333333336,71.19438095238098
7056,2,1,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2009,81.0,71.19438095238098
7056,2,1,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2010,78.83333333333333,71.19438095238098
7056,2,1,107,LIBERTAD,25006.0,Culiacan,1,verano,2009,71.0,82.06466666666667
7056,2,1,107,LIBERTAD,25006.0,Culiacan,1,verano,2010,92.5,82.06466666666667
7059,2,1,25,EL WALAMO,25006.0,Culiacan,1,ago-dic,2006,90.14285714285714,80.39323741496601
7059,2,1,25,EL WALAMO,25006.0,Culiacan,1,ago-dic,2007,84.0,80.39323741496601
7059,2,1,25,EL WALAMO,25006.0,Culiacan,1,ago-dic,2008,68.0,80.39323741496601
7059,2,1,25,EL WALAMO,25006.0,Culiacan,1,ago-dic,2009,83.175,80.39323741496601
7059,2,1,25,EL WALAMO,25006.0,Culiacan,1,ago-dic,2010,80.66666666666667,80.39323741496601
7059,2,1,25,EL WALAMO,25006.0,Culiacan,1,ene-jun,2007,69.14285714285714,60.00125136054423
7059,2,1,25,EL WALAMO,25006.0,Culiacan,1,ene-jun,2008,76.66666666666667,60.00125136054423
7059,2,1,25,EL WALAMO,25006.0,Culiacan,1,ene-jun,2009,41.75,60.00125136054423
7059,2,1,25,EL WALAMO,25006.0,Culiacan,1,ene-jun,2010,56.0,60.00125136054423
7059,2,1,25,EL WALAMO,25006.0,Culiacan,1,verano,2010,88.0,84.69
7064,2,1,20,CENTRO,25013.0,Mocorito,1,ago-dic,2006,87.85714285714286,77.7105238095238
7064,2,1,20,CENTRO,25013.0,Mocorito,1,ago-dic,2007,66.57142857142857,77.7105238095238
7064,2,1,20,CENTRO,25013.0,Mocorito,1,ago-dic,2008,67.5,77.7105238095238
7064,2,1,20,CENTRO,25013.0,Mocorito,1,ago-dic,2009,85.71428571428571,77.7105238095238
7064,2,1,20,CENTRO,25013.0,Mocorito,1,ago-dic,2010,87.33333333333333,77.7105238095238
7064,2,1,20,CENTRO,25013.0,Mocorito,1,ene-jun,2007,82.85714285714286,81.40133503401358
7064,2,1,20,CENTRO,25013.0,Mocorito,1,ene-jun,2008,86.5,81.40133503401358
7064,2,1,20,CENTRO,25013.0,Mocorito,1,ene-jun,2009,79.71428571428571,81.40133503401358
7064,2,1,20,CENTRO,25013.0,Mocorito,1,ene-jun,2010,77.83333333333333,81.40133503401358
7064,2,1,20,CENTRO,25013.0,Mocorito,1,verano,2008,80.0,80.18583333333333
7064,2,1,20,CENTRO,25013.0,Mocorito,1,verano,2009,82.5,80.18583333333333
7066,2,1,202,LIBERTAD,25018.0,Navolato,1,ago-dic,2006,85.71428571428571,70.00350359032501
7066,2,1,202,LIBERTAD,25018.0,Navolato,1,ago-dic,2007,86.0,70.00350359032501
7066,2,1,202,LIBERTAD,25018.0,Navolato,1,ago-dic,2008,55.833333333333336,70.00350359032501
7066,2,1,202,LIBERTAD,25018.0,Navolato,1,ago-dic,2009,68.33333333333333,70.00350359032501
7066,2,1,202,LIBERTAD,25018.0,Navolato,1,ago-dic,2010,62.42857142857143,70.00350359032501
7066,2,1,202,LIBERTAD,25018.0,Navolato,1,ene-jun,2007,75.85714285714286,74.2963557823129
7066,2,1,202,LIBERTAD,25018.0,Navolato,1,ene-jun,2008,71.83333333333333,74.2963557823129
7066,2,1,202,LIBERTAD,25018.0,Navolato,1,ene-jun,2009,68.71428571428571,74.2963557823129
7066,2,1,202,LIBERTAD,25018.0,Navolato,1,ene-jun,2010,79.6,74.2963557823129
7067,2,1,61,EL CID,25018.0,Navolato,1,ago-dic,2006,87.57142857142857,75.30108015873016
7067,2,1,61,EL CID,25018.0,Navolato,1,ago-dic,2007,73.33333333333333,75.30108015873016
7067,2,1,61,EL CID,25018.0,Navolato,1,ago-dic,2008,66.2,75.30108015873016
7067,2,1,61,EL CID,25018.0,Navolato,1,ago-dic,2009,85.16666666666667,75.30108015873016
7067,2,1,61,EL CID,25018.0,Navolato,1,ago-dic,2010,75.0,75.30108015873016
7067,2,1,61,EL CID,25018.0,Navolato,1,ene-jun,2007,89.42857142857143,80.89903136810284
7067,2,1,61,EL CID,25018.0,Navolato,1,ene-jun,2008,83.66666666666667,80.89903136810284
7067,2,1,61,EL CID,25018.0,Navolato,1,ene-jun,2009,70.33333333333333,80.89903136810284
7067,2,1,61,EL CID,25018.0,Navolato,1,ene-jun,2010,79.0,80.89903136810284
7067,2,1,61,EL CID,25018.0,Navolato,1,verano,2007,77.0,74.22733333333333
7067,2,1,61,EL CID,25018.0,Navolato,1,verano,2009,71.0,74.22733333333333
7067,2,1,61,EL CID,25018.0,Navolato,1,verano,2010,83.0,74.22733333333333
7068,2,1,61,CENTRO,25018.0,Navolato,1,ago-dic,2006,86.57142857142857,78.88677777777781
7068,2,1,61,CENTRO,25018.0,Navolato,1,ago-dic,2007,73.16666666666667,78.88677777777781
7068,2,1,61,CENTRO,25018.0,Navolato,1,ago-dic,2008,84.0,78.88677777777781
7068,2,1,61,CENTRO,25018.0,Navolato,1,ago-dic,2009,81.85714285714286,78.88677777777781
7068,2,1,61,CENTRO,25018.0,Navolato,1,ago-dic,2010,68.71428571428571,78.88677777777781
7068,2,1,61,CENTRO,25018.0,Navolato,1,ene-jun,2007,88.85714285714286,75.67041666666665
7068,2,1,61,CENTRO,25018.0,Navolato,1,ene-jun,2008,72.16666666666667,75.67041666666665
7068,2,1,61,CENTRO,25018.0,Navolato,1,ene-jun,2009,78.25,75.67041666666665
7068,2,1,61,CENTRO,25018.0,Navolato,1,ene-jun,2010,74.5,75.67041666666665
7068,2,1,61,CENTRO,25018.0,Navolato,1,verano,2007,75.0,76.33785714285713
7068,2,1,61,CENTRO,25018.0,Navolato,1,verano,2009,73.0,76.33785714285713
7068,2,1,61,CENTRO,25018.0,Navolato,1,verano,2010,80.0,76.33785714285713
7070,2,1,82,EL WALAMO,25006.0,Culiacan,1,ago-dic,2006,91.42857142857143,87.62863492063492
7070,2,1,82,EL WALAMO,25006.0,Culiacan,1,ago-dic,2007,80.57142857142857,87.62863492063492
7070,2,1,82,EL WALAMO,25006.0,Culiacan,1,ago-dic,2008,86.0,87.62863492063492
7070,2,1,82,EL WALAMO,25006.0,Culiacan,1,ago-dic,2009,89.14285714285714,87.62863492063492
7070,2,1,82,EL WALAMO,25006.0,Culiacan,1,ago-dic,2010,89.33333333333333,87.62863492063492
7070,2,1,82,EL WALAMO,25006.0,Culiacan,1,ene-jun,2007,88.42857142857143,81.59187981859408
7070,2,1,82,EL WALAMO,25006.0,Culiacan,1,ene-jun,2008,83.14285714285714,81.59187981859408
7070,2,1,82,EL WALAMO,25006.0,Culiacan,1,ene-jun,2009,82.57142857142857,81.59187981859408
7070,2,1,82,EL WALAMO,25006.0,Culiacan,1,ene-jun,2010,93.8,81.59187981859408
7073,2,1,28,VILLAS,25006.0,Culiacan,1,ago-dic,2006,86.42857142857143,76.34089795918366
7073,2,1,28,VILLAS,25006.0,Culiacan,1,ago-dic,2007,67.66666666666667,76.34089795918366
7073,2,1,28,VILLAS,25006.0,Culiacan,1,ago-dic,2008,71.28571428571429,76.34089795918366
7073,2,1,28,VILLAS,25006.0,Culiacan,1,ago-dic,2009,75.57142857142857,76.34089795918366
7073,2,1,28,VILLAS,25006.0,Culiacan,1,ago-dic,2010,81.0,76.34089795918366
7073,2,1,28,VILLAS,25006.0,Culiacan,1,ene-jun,2007,70.71428571428571,58.853563492063486
7073,2,1,28,VILLAS,25006.0,Culiacan,1,ene-jun,2008,64.75,58.853563492063486
7073,2,1,28,VILLAS,25006.0,Culiacan,1,ene-jun,2009,67.83333333333333,58.853563492063486
7073,2,1,28,VILLAS,25006.0,Culiacan,1,ene-jun,2010,38.0,58.853563492063486
7073,2,1,28,VILLAS,25006.0,Culiacan,1,verano,2007,0.0,54.97761904761906
7073,2,1,28,VILLAS,25006.0,Culiacan,1,verano,2009,70.0,54.97761904761906
7073,2,1,28,VILLAS,25006.0,Culiacan,1,verano,2010,95.0,54.97761904761906
7075,2,1,128,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ago-dic,2006,69.0,71.73676984126983
7075,2,1,128,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ago-dic,2007,57.25,71.73676984126983
7075,2,1,128,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ago-dic,2008,80.0,71.73676984126983
7075,2,1,128,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ago-dic,2009,70.0,71.73676984126983
7075,2,1,128,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ago-dic,2010,69.16666666666667,71.73676984126983
7075,2,1,128,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ene-jun,2007,79.4,63.73276190476191
7075,2,1,128,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ene-jun,2008,63.6,63.73276190476191
7075,2,1,128,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ene-jun,2009,44.0,63.73276190476191
7075,2,1,128,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ene-jun,2010,50.0,63.73276190476191
7076,2,1,107,CONOCIDO,25006.0,Culiacan,1,ago-dic,2006,84.85714285714286,83.33994822373391
7076,2,1,107,CONOCIDO,25006.0,Culiacan,1,ago-dic,2007,80.0,83.33994822373391
7076,2,1,107,CONOCIDO,25006.0,Culiacan,1,ago-dic,2008,82.14285714285714,83.33994822373391
7076,2,1,107,CONOCIDO,25006.0,Culiacan,1,ago-dic,2009,82.66666666666667,83.33994822373391
7076,2,1,107,CONOCIDO,25006.0,Culiacan,1,ago-dic,2010,87.16666666666667,83.33994822373391
7076,2,1,107,CONOCIDO,25006.0,Culiacan,1,ene-jun,2007,71.71428571428571,77.79825283446714
7076,2,1,107,CONOCIDO,25006.0,Culiacan,1,ene-jun,2008,82.0,77.79825283446714
7076,2,1,107,CONOCIDO,25006.0,Culiacan,1,ene-jun,2009,71.16666666666667,77.79825283446714
7076,2,1,107,CONOCIDO,25006.0,Culiacan,1,ene-jun,2010,88.85714285714286,77.79825283446714
7077,2,1,116,SAN FRANCISCO,25013.0,Mocorito,1,ago-dic,2006,85.0,58.64248586545728
7077,2,1,116,SAN FRANCISCO,25013.0,Mocorito,1,ago-dic,2007,67.83333333333333,58.64248586545728
7077,2,1,116,SAN FRANCISCO,25013.0,Mocorito,1,ago-dic,2008,72.2,58.64248586545728
7077,2,1,116,SAN FRANCISCO,25013.0,Mocorito,1,ago-dic,2009,35.0,58.64248586545728
7077,2,1,116,SAN FRANCISCO,25013.0,Mocorito,1,ago-dic,2010,45.857142857142854,58.64248586545728
7077,2,1,116,SAN FRANCISCO,25013.0,Mocorito,1,ene-jun,2007,68.16666666666667,63.72417222222222
7077,2,1,116,SAN FRANCISCO,25013.0,Mocorito,1,ene-jun,2008,52.5,63.72417222222222
7077,2,1,116,SAN FRANCISCO,25013.0,Mocorito,1,ene-jun,2009,50.833333333333336,63.72417222222222
7077,2,1,116,SAN FRANCISCO,25013.0,Mocorito,1,ene-jun,2010,78.2,63.72417222222222
7078,2,1,107,MORELOS,25006.0,Culiacan,1,ago-dic,2006,72.0,68.09376077097505
7078,2,1,107,MORELOS,25006.0,Culiacan,1,ago-dic,2007,90.0,68.09376077097505
7078,2,1,107,MORELOS,25006.0,Culiacan,1,ago-dic,2008,67.66666666666667,68.09376077097505
7078,2,1,107,MORELOS,25006.0,Culiacan,1,ago-dic,2009,60.833333333333336,68.09376077097505
7078,2,1,107,MORELOS,25006.0,Culiacan,1,ago-dic,2010,72.85714285714286,68.09376077097505
7078,2,1,107,MORELOS,25006.0,Culiacan,1,ene-jun,2007,58.833333333333336,67.27669841269841
7078,2,1,107,MORELOS,25006.0,Culiacan,1,ene-jun,2008,55.857142857142854,67.27669841269841
7078,2,1,107,MORELOS,25006.0,Culiacan,1,ene-jun,2009,66.0,67.27669841269841
7078,2,1,107,MORELOS,25006.0,Culiacan,1,ene-jun,2010,77.66666666666667,67.27669841269841
7078,2,1,107,MORELOS,25006.0,Culiacan,1,verano,2010,86.0,74.51666666666667
7079,2,1,325,,25011.0,Guasave,1,ago-dic,2006,75.57142857142857,61.68731519274376
7079,2,1,325,,25011.0,Guasave,1,ago-dic,2007,78.0,61.68731519274376
7079,2,1,325,,25011.0,Guasave,1,ago-dic,2008,43.333333333333336,61.68731519274376
7079,2,1,325,,25011.0,Guasave,1,ago-dic,2009,64.28571428571429,61.68731519274376
7079,2,1,325,,25011.0,Guasave,1,ago-dic,2010,66.71428571428571,61.68731519274376
7079,2,1,325,,25011.0,Guasave,1,ene-jun,2007,67.14285714285714,68.22372789115646
7079,2,1,325,,25011.0,Guasave,1,ene-jun,2008,68.0,68.22372789115646
7079,2,1,325,,25011.0,Guasave,1,ene-jun,2009,79.33333333333333,68.22372789115646
