clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida,clave,nombre,corto,ultimo_digito,periodo,anio_ingreso,periodo_act,anio_ingreso_periodo,promedio,promedio_pred
9975,1,2,117,SAN MIGUEL,25006.0,Culiacan,2093.0,,1,117,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,61.0,80.244774
9975,1,2,117,SAN MIGUEL,25006.0,Culiacan,2093.0,,1,117,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,verano,2010,70.0,79.14493
9976,1,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2093.0,,1,153,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,91.16666666666667,82.40836
9976,1,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2093.0,,1,153,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,81.875,81.62262
9976,1,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2093.0,,1,153,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,83.16666666666667,81.798416
9977,1,2,117,JARDIN,25006.0,Culiacan,2093.0,,1,117,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,69.83333333333333,78.86819
9977,1,2,117,JARDIN,25006.0,Culiacan,2093.0,,1,117,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,65.2,77.966675
9977,1,2,117,JARDIN,25006.0,Culiacan,2093.0,,1,117,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,39.0,78.2861
9977,1,2,117,JARDIN,25006.0,Culiacan,2093.0,,1,117,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,verano,2010,85.0,79.6195
9980,1,2,107,AMP.TOLEDO,25006.0,Culiacan,2093.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,88.33333333333333,86.483406
9980,1,2,107,AMP.TOLEDO,25006.0,Culiacan,2093.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,81.0,85.250435
9980,1,2,107,AMP.TOLEDO,25006.0,Culiacan,2093.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,84.5,85.57238
9982,1,2,123,BUENOS AIRES,25006.0,Culiacan,2093.0,,1,123,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,74.83333333333333,82.98664
9982,1,2,123,BUENOS AIRES,25006.0,Culiacan,2093.0,,1,123,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,73.75,82.08513
9982,1,2,123,BUENOS AIRES,25006.0,Culiacan,2093.0,,1,123,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,44.0,82.40456
9984,1,1,20,POTRERITOS,25013.0,Mocorito,2093.0,,1,20,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,98.33333333333333,85.86284
9984,1,1,20,POTRERITOS,25013.0,Mocorito,2093.0,,1,20,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,90.33333333333333,84.702576
9984,1,1,20,POTRERITOS,25013.0,Mocorito,2093.0,,1,20,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,96.16666666666667,84.679245
9986,1,2,121,CONCHAS,25006.0,Culiacan,2093.0,,1,121,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,89.16666666666667,77.86048
9986,1,2,121,CONCHAS,25006.0,Culiacan,2093.0,,1,121,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,45.0,74.79022
9986,1,2,121,CONCHAS,25006.0,Culiacan,2093.0,,1,121,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,49.6,70.60828
9987,1,2,117,FRACC.,25006.0,Culiacan,2093.0,,1,117,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,74.16666666666667,82.56035
9987,1,2,117,FRACC.,25006.0,Culiacan,2093.0,,1,117,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,83.5,81.65884
9987,1,2,117,FRACC.,25006.0,Culiacan,2093.0,,1,117,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,50.833333333333336,81.978264
9988,1,2,45,AVIACION,25006.0,Culiacan,2093.0,,1,45,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,89.5,83.575485
9988,1,2,45,AVIACION,25006.0,Culiacan,2093.0,,1,45,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,62.5,81.71279
9988,1,2,45,AVIACION,25006.0,Culiacan,2093.0,,1,45,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,76.5,84.00801
9989,1,2,512,FRACC.,25012.0,Mazatlan,2093.0,,1,512,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,94.16666666666667,82.33746
9989,1,2,512,FRACC.,25012.0,Mazatlan,2093.0,,1,512,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,91.71428571428571,80.399376
9989,1,2,512,FRACC.,25012.0,Mazatlan,2093.0,,1,512,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,90.83333333333333,80.70058
9989,1,2,512,FRACC.,25012.0,Mazatlan,2093.0,,1,512,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,verano,2010,85.0,82.18943
9990,1,2,118,SAN JOAQUIN,25006.0,Culiacan,2093.0,,1,118,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,66.0,82.24907
9990,1,2,118,SAN JOAQUIN,25006.0,Culiacan,2093.0,,1,118,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,76.25,81.91989
9990,1,2,118,SAN JOAQUIN,25006.0,Culiacan,2093.0,,1,118,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,58.2,82.23932
9991,1,1,91,VILLA DEL REAL,25006.0,Culiacan,2093.0,,1,91,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,97.66666666666667,88.04591
9991,1,1,91,VILLA DEL REAL,25006.0,Culiacan,2093.0,,1,91,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,86.66666666666667,85.54455
9991,1,1,91,VILLA DEL REAL,25006.0,Culiacan,2093.0,,1,91,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,94.5,85.74109
10445,1,2,45,SAN LUIS II,25006.0,Culiacan,2093.0,,1,45,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,60.166666666666664,78.88954
10445,1,2,45,SAN LUIS II,25006.0,Culiacan,2093.0,,1,45,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,70.16666666666667,80.10362
10445,1,2,45,SAN LUIS II,25006.0,Culiacan,2093.0,,1,45,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,64.2,80.42557
10536,1,2,107,CONCHAS,25006.0,Culiacan,2093.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,97.83333333333333,81.314644
10536,1,2,107,CONCHAS,25006.0,Culiacan,2093.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,91.0,79.6666
10536,1,2,107,CONCHAS,25006.0,Culiacan,2093.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,96.0,74.160774
10766,1,1,112,GUADALUPE,25006.0,Culiacan,2093.0,,1,112,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,82.2,85.215935
10766,1,1,112,GUADALUPE,25006.0,Culiacan,2093.0,,1,112,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,59.0,84.57574
10951,1,2,118,SAN RAFAEL,25006.0,Culiacan,2103.0,,1,118,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,87.66666666666667,83.56348
11064,1,1,144,EJIDAL,25006.0,Culiacan,2103.0,,1,144,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,71.5,82.024124
11065,1,2,66,FLAMINGOS,25013.0,Mocorito,2103.0,,1,66,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,96.66666666666667,85.853935
11066,1,2,33,21 DE MARZO,25008.0,La Cruz,2103.0,,1,33,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,93.5,85.24794
11067,1,1,127,ANTONIO YAMAGUCHI,25018.0,Navolato,2103.0,,1,127,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,51.5,84.07
11068,1,2,107,HACIENDA,25006.0,Culiacan,2103.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,96.83333333333333,90.39075
11069,1,1,117,LA HIGUERAS,25006.0,Culiacan,2103.0,,1,117,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,74.16666666666667,82.884315
11070,1,2,107,FRACC.,25006.0,Culiacan,2103.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,85.16666666666667,87.88301
11071,1,2,22,VILLA DEL REAL,25006.0,Culiacan,2103.0,,1,22,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,74.66666666666667,84.811554
11072,1,1,26,STANZA SOLARE,25006.0,Culiacan,2103.0,,1,26,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,92.5,83.396805
11073,1,2,107,MORELOS,25006.0,Culiacan,2103.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,86.33333333333333,89.74681
11074,1,1,55,ESTADIO,25011.0,Guasave,2103.0,,1,55,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,98.33333333333333,84.867645
11075,1,2,28,SAN MIGUEL,25006.0,Culiacan,2103.0,,1,28,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,92.66666666666667,83.21923
11076,1,1,127,CALDERON,25018.0,Navolato,2103.0,,1,127,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,87.16666666666667,84.07
11077,1,2,153,MAQUIO,25018.0,Navolato,2103.0,,1,153,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,86.0,87.54863
11078,1,2,65,INFONAVIT JOBORI,25006.0,Culiacan,2103.0,,1,65,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,91.5,85.63253
11079,1,2,153,VILLAS,25006.0,Culiacan,2103.0,,1,153,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,95.66666666666667,86.67547
11080,1,2,121,FRACC.,25006.0,Culiacan,2103.0,,1,121,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,88.16666666666667,85.36407
11081,1,1,141,CENTRO,25013.0,Mocorito,2103.0,,1,141,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,92.16666666666667,84.02614
11082,1,2,20,AVIACION,25013.0,Mocorito,2103.0,,1,20,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,94.0,88.51834
11083,1,1,153,FRACC.,25006.0,Culiacan,2103.0,,1,153,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,92.0,84.28175
11084,1,2,107,STANZA SOLARE,25006.0,Culiacan,2103.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,95.0,87.41384
11085,1,1,98,MONTSERRAT,25006.0,Culiacan,2103.0,,1,98,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,87.83333333333333,81.69888
11086,1,2,70,VILLAS,25006.0,Culiacan,2103.0,,1,70,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,86.83333333333333,85.853935
11088,1,1,71,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2103.0,,1,71,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,82.66666666666667,83.67148
11090,1,2,117,LA CONSTANCIA,25006.0,Culiacan,2103.0,,1,117,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,89.33333333333333,86.482414
11093,1,2,107,VILLAFONTANA,25006.0,Culiacan,2103.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,91.83333333333333,87.88301
11094,1,1,98,ROSALES,25006.0,Culiacan,2103.0,,1,98,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,89.83333333333333,82.90556
11095,1,2,107,21 DE MARZO,25006.0,Culiacan,2103.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,95.0,87.88301
11096,1,2,127,CHULAVISTA,25018.0,Navolato,2103.0,,1,127,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,93.83333333333333,86.12426
11097,1,1,153,TIERRA BLANCA,25006.0,Culiacan,2103.0,,1,153,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,91.0,87.13937
11101,1,1,435,CENTRO,25004.0,Concordia,2103.0,,1,435,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,89.0,79.99265
11103,1,1,156,MI PUEBLITO,25018.0,Navolato,2103.0,,1,156,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,84.5,83.55138
11104,1,2,63,EJIDAL,25018.0,Navolato,2103.0,,1,63,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,88.66666666666667,85.66036
11106,1,2,26,EL WALAMO,25006.0,Culiacan,2103.0,,1,26,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,89.0,85.81489
11108,1,2,18,CENTRO,25003.0,Badiraguato,2103.0,,1,18,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,87.16666666666667,87.98906
11109,1,2,23,SANTA NATALIA,25006.0,Culiacan,2103.0,,1,23,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,94.0,76.72435
11110,1,1,118,RECURSOS,25006.0,Culiacan,2103.0,,1,118,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,90.0,87.011826
11111,1,1,119,VILLA DEL REAL,25006.0,Culiacan,2103.0,,1,119,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,74.66666666666667,79.501625
11112,1,2,422,STANZA SOLARE,25006.0,Culiacan,2103.0,,1,422,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,89.66666666666667,86.98181
11114,1,1,95,UNION DE COLONOS,25006.0,Culiacan,2103.0,,1,95,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,96.66666666666667,87.066414
11117,1,2,107,SALVADOR,25006.0,Culiacan,2103.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,95.16666666666667,88.89472
11118,1,1,107,LAS GRANJAS,25006.0,Culiacan,2103.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,89.83333333333333,87.68473
11120,1,2,107,JARDIN,25006.0,Culiacan,2103.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,74.33333333333333,83.57561
11121,1,1,26,SANTA NATALIA,25006.0,Culiacan,2103.0,,1,26,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,75.4,74.67824
11125,1,2,107,LOS ANGELES,25006.0,Culiacan,2103.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,96.83333333333333,86.92966
11126,1,2,153,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,2103.0,,1,153,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,95.16666666666667,87.54863
11818,1,2,614,UNIVERSIDAD 94,25006.0,Culiacan,2103.0,,1,614,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,89.33333333333333,80.942276
11819,1,2,21,CAMPESTRE,25006.0,Culiacan,2103.0,,1,21,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,86.5,82.6112
11820,1,2,26,JUNTAS,25006.0,Culiacan,2103.0,,1,26,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,93.0,86.18416
11834,1,2,107,EL WALAMO,25006.0,Culiacan,2093.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2009,89.33333333333333,87.99682
11834,1,2,107,EL WALAMO,25006.0,Culiacan,2093.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ago-dic,2010,85.5,87.11444
11834,1,2,107,EL WALAMO,25006.0,Culiacan,2093.0,,1,107,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2009,ene-jun,2010,83.83333333333333,86.447716
11843,1,2,635,SAN RAFAEL,25014.0,Rosario,2103.0,,1,635,INGENIERIA BIOQUIMICA,Bioquimica,3.0,ago-dic,2010,ago-dic,2010,70.83333333333333,70.265076
3156,2,1,112,LAS GRANJAS,25006.0,Culiacan,2043.0,,1,112,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2004,ago-dic,2004,77.16666666666667,59.519924
3156,2,1,112,LAS GRANJAS,25006.0,Culiacan,2043.0,,1,112,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2004,ago-dic,2005,44.4,56.474636
3156,2,1,112,LAS GRANJAS,25006.0,Culiacan,2043.0,,1,112,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2004,ago-dic,2007,46.25,56.448196
3156,2,1,112,LAS GRANJAS,25006.0,Culiacan,2043.0,,1,112,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2004,ago-dic,2008,16.0,57.09778
3156,2,1,112,LAS GRANJAS,25006.0,Culiacan,2043.0,,1,112,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2004,ago-dic,2009,50.0,65.638794
3156,2,1,112,LAS GRANJAS,25006.0,Culiacan,2043.0,,1,112,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2004,ene-jun,2006,18.75,54.297173
3156,2,1,112,LAS GRANJAS,25006.0,Culiacan,2043.0,,1,112,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2004,ene-jun,2007,59.2,55.70286
3156,2,1,112,LAS GRANJAS,25006.0,Culiacan,2043.0,,1,112,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2004,ene-jun,2009,64.6,58.322006
3156,2,1,112,LAS GRANJAS,25006.0,Culiacan,2043.0,,1,112,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2004,verano,2008,75.0,71.575966
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ago-dic,2005,64.16666666666667,67.56436
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ago-dic,2006,73.75,66.62588
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ago-dic,2007,50.0,57.34055
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ago-dic,2008,76.6,60.257385
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ago-dic,2009,26.666666666666668,34.828335
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ago-dic,2010,0.0,25.662174
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ene-jun,2006,25.833333333333332,57.494328
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ene-jun,2007,60.8,54.496357
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ene-jun,2008,45.8,52.69367
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ene-jun,2009,13.333333333333334,41.6308
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,verano,2007,75.0,64.904465
3639,2,1,14,MAQUIPO,25011.0,Guasave,2051.0,,1,14,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,verano,2008,77.5,70.24645
3647,2,1,151,CENTRO,25004.0,Concordia,2051.0,,1,151,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ago-dic,2005,64.16666666666667,72.400314
3647,2,1,151,CENTRO,25004.0,Concordia,2051.0,,1,151,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ago-dic,2006,78.8,71.46183
3647,2,1,151,CENTRO,25004.0,Concordia,2051.0,,1,151,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ago-dic,2007,68.28571428571429,61.94078
3647,2,1,151,CENTRO,25004.0,Concordia,2051.0,,1,151,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ago-dic,2008,78.66666666666667,62.590363
3647,2,1,151,CENTRO,25004.0,Concordia,2051.0,,1,151,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ago-dic,2009,72.28571428571429,68.85677
3647,2,1,151,CENTRO,25004.0,Concordia,2051.0,,1,151,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ene-jun,2006,83.6,69.4264
3647,2,1,151,CENTRO,25004.0,Concordia,2051.0,,1,151,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ene-jun,2007,79.0,61.878017
3647,2,1,151,CENTRO,25004.0,Concordia,2051.0,,1,151,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2005,ene-jun,2009,63.666666666666664,63.17861
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ago-dic,2005,73.85714285714286,67.326035
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ago-dic,2006,67.0,65.561066
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ago-dic,2008,48.6,58.305656
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ago-dic,2009,72.375,69.21577
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ago-dic,2010,75.83333333333333,69.85548
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ene-jun,2006,57.857142857142854,62.84301
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ene-jun,2007,48.2,57.66728
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ene-jun,2008,55.285714285714285,55.795013
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ene-jun,2009,76.2,60.946762
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ene-jun,2010,59.2,63.251823
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,verano,2008,70.0,69.70611
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,verano,2009,77.0,78.01377
4260,2,1,72,HUMAYA,25003.0,Badiraguato,2053.0,,1,72,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,verano,2010,91.5,80.4526
4261,2,1,70,CAMPESTRE,25006.0,Culiacan,2053.0,,1,70,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ago-dic,2005,58.142857142857146,64.13463
4261,2,1,70,CAMPESTRE,25006.0,Culiacan,2053.0,,1,70,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ago-dic,2006,71.71428571428571,63.19614
4261,2,1,70,CAMPESTRE,25006.0,Culiacan,2053.0,,1,70,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ago-dic,2007,40.0,57.67234
4261,2,1,70,CAMPESTRE,25006.0,Culiacan,2053.0,,1,70,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ago-dic,2008,70.66666666666667,58.00799
4261,2,1,70,CAMPESTRE,25006.0,Culiacan,2053.0,,1,70,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ago-dic,2009,72.625,67.1468
4261,2,1,70,CAMPESTRE,25006.0,Culiacan,2053.0,,1,70,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ago-dic,2010,76.0,67.78651
4261,2,1,70,CAMPESTRE,25006.0,Culiacan,2053.0,,1,70,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2005,ene-jun,2006,38.0,59.44818
