clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida
10856,0,1,107,FRACC.,25006.0,Culiacan,2103.0,,1
10857,0,1,50,Infonavit Jobori,25016.0,San Ignacio,2103.0,,1
10858,0,1,26,BALCONES DE NUEVO CULIACAN,25006.0,Culiacan,2103.0,,1
10859,0,1,23,Infonavit Jobori,25006.0,Culiacan,2103.0,,1
10861,0,2,107,Guadalupe,25006.0,Culiacan,2103.0,,1
10863,0,2,97,Olas,25006.0,Culiacan,2103.0,,1
10864,0,1,113,COLONIA AGRICOLA MÉXICO,25002.0,Angostura,2103.0,,1
10865,0,1,113,FRACC.,25006.0,Culiacan,2103.0,,1
10866,0,1,123,AQUILES SERDAN,25006.0,Culiacan,2103.0,,1
10867,0,1,107,Los Angeles,25006.0,Culiacan,2103.0,,1
10868,0,1,118,Los Angeles,25006.0,Culiacan,2103.0,,1
10870,0,1,60,Santa Natalia,25006.0,Culiacan,2103.0,,1
10871,0,1,21,El Walamo,25015.0,Guamuchil,2103.0,,1
10872,0,2,127,Ejidal,25018.0,Navolato,2103.0,,1
10873,0,1,87,Campestre,25006.0,Culiacan,2103.0,,1
10874,0,2,79,El Walamo,25006.0,Culiacan,2103.0,,1
10875,0,2,121,VILLA,25006.0,Culiacan,2103.0,,1
10876,0,2,153,DIAZ,25006.0,Culiacan,2103.0,,1
10878,0,1,424,Villa del Real,25006.0,Culiacan,2103.0,,1
10879,0,1,112,Ampliacion Ahome,25015.0,Guamuchil,2103.0,,1
10880,0,2,121,VILLA,25006.0,Culiacan,2103.0,,1
10881,0,1,123,Pemex,25006.0,Culiacan,2103.0,,1
10882,0,1,153,FRACC.,25006.0,Culiacan,2103.0,,1
10883,0,1,23,El Walamo,25006.0,Culiacan,2103.0,,1
10884,0,2,26,LOMALINDA,25006.0,Culiacan,2103.0,,1
10885,0,1,117,Jardin,25006.0,Culiacan,2103.0,,1
10887,0,1,153,Stase,25006.0,Culiacan,2103.0,,1
10888,0,1,107,Morelos,25006.0,Culiacan,2103.0,,1
10889,0,1,63,LA concepcion,25006.0,Culiacan,2103.0,,1
10890,0,2,26,AMP.,25006.0,Culiacan,2103.0,,1
10891,0,1,359,Centro,25015.0,Guamuchil,2103.0,,1
10892,0,1,107,El Walamo,25006.0,Culiacan,2103.0,,1
10893,0,1,439,La Constancia,25006.0,Culiacan,2103.0,,1
10894,0,2,107,El Walamo,25006.0,Culiacan,2103.0,,1
10895,0,1,30,INF.,25006.0,Culiacan,2103.0,,1
10896,0,1,26,Cascadas,25006.0,Culiacan,2103.0,,1
10897,0,1,107,Chula Vista,25006.0,Culiacan,2103.0,,1
10899,0,1,112,El Walamo,25015.0,Guamuchil,2103.0,,1
10900,0,1,107,Morelos,25006.0,Culiacan,2103.0,,1
10901,0,1,117,INF.,25006.0,Culiacan,2103.0,,1
10904,0,1,70,CARLOS SOLIDARIO,25006.0,Culiacan,2103.0,,1
10905,0,1,77,Infonavit Jobori,25006.0,Culiacan,2103.0,,1
10906,0,2,107,GUADALUPE VICTORIA,25006.0,Culiacan,2103.0,,1
10907,0,2,107,Fovissste Playa Azul,25006.0,Culiacan,2103.0,,1
10908,0,1,112,La Villita,25015.0,Guamuchil,2103.0,,1
10909,0,2,25,Ejidal,25006.0,Culiacan,2103.0,,1
10910,0,2,243,Tamazula,25011.0,Guasave,2103.0,,1
10912,0,1,70,El Tapacal,25018.0,Navolato,2103.0,,1
10913,0,2,97,VILLA,25006.0,Culiacan,2103.0,,1
10914,0,2,418,FRACC.,25006.0,Culiacan,2103.0,,1
10915,0,1,107,4 de Marzo,25006.0,Culiacan,2103.0,,1
10916,0,1,107,GUADALUPE VICTORIA,25006.0,Culiacan,2103.0,,1
10917,0,1,142,GATO,25002.0,Angostura,2103.0,,1
10918,0,1,339,Campestre,25006.0,Culiacan,2103.0,,1
10919,0,2,65,Pemex,25006.0,Culiacan,2103.0,,1
10920,0,1,107,Loma Linda,25006.0,Culiacan,2103.0,,1
10921,0,1,119,Montserrat,25006.0,Culiacan,2103.0,,1
10922,0,2,153,INF.,25006.0,Culiacan,2103.0,,1
10923,0,2,107,FRACC.,25006.0,Culiacan,2103.0,,1
10924,0,1,23,Pemex,25006.0,Culiacan,2103.0,,1
10925,0,1,107,El Walamo,25006.0,Culiacan,2103.0,,1
10927,0,1,91,Infonavit Jobori,25006.0,Culiacan,2103.0,,1
10928,0,1,519,Fovissste Playa Azul,25006.0,Culiacan,2103.0,,1
10930,0,1,153,Santa Natalia,25006.0,Culiacan,2103.0,,1
10931,0,1,117,INF.barranacos,25006.0,Culiacan,2103.0,,1
10932,0,2,25,ALTURAS DEL SUR,25006.0,Culiacan,2103.0,,1
10933,0,1,27,FRACC.,25006.0,Culiacan,2103.0,,1
10934,0,1,519,INF.,25006.0,Culiacan,2103.0,,1
10935,0,1,27,FRACC.,25006.0,Culiacan,2103.0,,1
10936,0,2,107,Margaritas,25006.0,Culiacan,2103.0,,1
10937,0,2,143,FCO.,25002.0,Angostura,2103.0,,1
10938,0,1,112,Magisterio,25015.0,Guamuchil,2103.0,,1
10940,0,1,97,COUNTRY,25006.0,Culiacan,2103.0,,1
10941,0,1,62,,25006.0,Culiacan,2103.0,,1
10942,0,2,151,San Luis Ii,25004.0,Concordia,2103.0,,1
10943,0,1,107,FRACC.,25006.0,Culiacan,2103.0,,1
10944,0,2,107,Prodensa,25006.0,Culiacan,2103.0,,1
10945,0,1,107,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2103.0,,1
10946,0,1,117,Plaza,25006.0,Culiacan,2103.0,,1
10947,0,1,163,Los Angeles,25006.0,Culiacan,2103.0,,1
10948,0,1,129,Centro,25006.0,Culiacan,2103.0,,1
10949,0,2,118,VILLA,25006.0,Culiacan,2103.0,,1
10950,0,1,70,URBIVILLAS,25006.0,Culiacan,2103.0,,1
10952,0,2,26,REC.,25006.0,Culiacan,2103.0,,1
10953,0,1,621,Montserrat,25006.0,Culiacan,2103.0,,1
10955,0,1,153,INF.,25006.0,Culiacan,2103.0,,1
10957,0,2,27,REPUBLICA,25006.0,Culiacan,2103.0,,1
10958,0,1,626,San Rafael,25011.0,Guasave,2103.0,,1
10959,0,1,26,El Walamo,25006.0,Culiacan,2103.0,,1
10961,0,1,107,VILLA,25006.0,Culiacan,2103.0,,1
10962,0,2,29,VILLAMOROS,25018.0,Navolato,2103.0,,1
10964,0,2,107,El Walamo,25006.0,Culiacan,2103.0,,1
10965,0,1,599,SITIO,25003.0,Badiraguato,2103.0,,1
10966,0,1,107,Centro,25006.0,Culiacan,2103.0,,1
10968,0,1,116,GUAMUCHILERA,25013.0,Mocorito,2103.0,,1
10969,0,1,127,Olas,25018.0,Navolato,2103.0,,1
10970,0,1,129,Stanza Solare,25006.0,Culiacan,2103.0,,1
10971,0,1,117,San Miguel,25006.0,Culiacan,2103.0,,1
10972,0,1,70,El Toro,25006.0,Culiacan,2103.0,,1
10973,0,1,92,El Walamo,25006.0,Culiacan,2103.0,,1
10974,0,2,117,REPUBLICA,25006.0,Culiacan,2103.0,,1
10975,0,1,153,FOV.,25006.0,Culiacan,2103.0,,1
10977,0,2,352,El Milagro,25006.0,Culiacan,2103.0,,1
10978,0,1,27,JUNTAS,25006.0,Culiacan,2103.0,,1
10979,0,2,107,fracc.zona,25006.0,Culiacan,2103.0,,1
10980,0,1,131,Miramar,25008.0,La Cruz,2103.0,,1
10981,0,1,70,FRACC.,25006.0,Culiacan,2103.0,,1
10983,0,1,107,DIAZ,25006.0,Culiacan,2103.0,,1
10984,0,2,112,Juarez,25015.0,Guamuchil,2103.0,,1
10985,0,1,153,Guadalupe,25006.0,Culiacan,2103.0,,1
10988,0,2,79,Montserrat,25006.0,Culiacan,2103.0,,1
10989,0,1,30,Centro,25006.0,Culiacan,2103.0,,1
10990,0,1,107,INF.,25006.0,Culiacan,2103.0,,1
10991,0,1,107,Olas,25006.0,Culiacan,2103.0,,1
10992,0,1,60,Libertad,25006.0,Culiacan,2103.0,,1
10993,0,1,26,San Francisco,25006.0,Culiacan,2103.0,,1
10994,0,1,107,FRACC.,25006.0,Culiacan,2103.0,,1
10995,0,1,645,Villa Union,25006.0,Culiacan,2103.0,,1
10996,0,2,31,La Higueras,25006.0,Culiacan,2103.0,,1
10997,0,1,117,FRACC.,25006.0,Culiacan,2103.0,,1
10998,0,1,30,Constitucion,25006.0,Culiacan,2103.0,,1
10999,0,1,82,San Ignacio,25006.0,Culiacan,2103.0,,1
11000,0,1,153,Los Robles,25006.0,Culiacan,2103.0,,1
11001,0,1,26,Conchas,25006.0,Culiacan,2103.0,,1
11004,0,1,27,Primavera,25006.0,Culiacan,2103.0,,1
11006,0,2,153,La Higueras,25006.0,Culiacan,2103.0,,1
11007,0,1,107,Independencia,25006.0,Culiacan,2103.0,,1
11008,0,1,107,FRACC.,25006.0,Culiacan,2103.0,,1
11009,0,1,121,RUBEN,25006.0,Culiacan,2103.0,,1
11010,0,2,70,Centro,25018.0,Navolato,2103.0,,1
11011,0,1,26,Stase,25006.0,Culiacan,2103.0,,1
11012,0,1,107,FOV.,25006.0,Culiacan,2103.0,,1
11013,0,2,432,El Castillo,25018.0,Navolato,2103.0,,1
11014,0,2,26,LOMALINDA,25006.0,Culiacan,2103.0,,1
11015,0,1,89,LOMALINDA,25006.0,Culiacan,2103.0,,1
11016,0,1,626,EJIDO HUICHO,25011.0,Guasave,2103.0,,1
11017,0,1,118,RES.,25006.0,Culiacan,2103.0,,1
11018,0,1,107,Plaza,25006.0,Culiacan,2103.0,,1
11019,0,1,116,Tierra Y Libertad (Las Cañitas),25018.0,Navolato,2103.0,,1
11020,0,2,163,BUENOS AIRES,25006.0,Culiacan,2103.0,,1
11021,0,1,121,Stanza Solare,25006.0,Culiacan,2103.0,,1
11022,0,2,117,El Walamo,25006.0,Culiacan,2103.0,,1
11023,0,1,25,Guadalupe,25006.0,Culiacan,2103.0,,1
11024,0,2,153,FRACC.,25006.0,Culiacan,2103.0,,1
11025,0,1,107,Centro,25018.0,Navolato,2103.0,,1
11026,0,1,107,MELCHOR,25006.0,Culiacan,2103.0,,1
11027,0,1,153,Stase,25006.0,Culiacan,2103.0,,1
11029,0,1,107,San Miguel,25006.0,Culiacan,2103.0,,1
11030,0,1,127,Ejidal,25018.0,Navolato,2103.0,,1
11031,0,1,151,Centro,25004.0,Concordia,2103.0,,1
11032,0,1,143,Centro,25002.0,Angostura,2103.0,,1
11033,0,1,666,La Constancia,25018.0,Navolato,2103.0,,1
11034,0,2,129,Centro,25006.0,Culiacan,2103.0,,1
11035,0,2,27,San Luis Ii,25006.0,Culiacan,2103.0,,1
11036,0,1,153,La Constancia,25006.0,Culiacan,2103.0,,1
11037,0,2,70,Infonavit Jobori,25006.0,Culiacan,2103.0,,1
11038,0,2,107,Campestre,25006.0,Culiacan,2103.0,,1
11040,0,2,118,Montserrat,25006.0,Culiacan,2103.0,,1
11041,0,1,121,Privanzaz,25006.0,Culiacan,2103.0,,1
11042,0,1,22,AGUACALIENTE,25006.0,Culiacan,2103.0,,1
11043,0,1,153,San Joaquin,25006.0,Culiacan,2103.0,,1
11044,0,2,107,FRACC.,25006.0,Culiacan,2103.0,,1
11045,0,2,107,San Miguel,25006.0,Culiacan,2103.0,,1
11046,0,1,655,EL BLEDAL,25018.0,Navolato,2103.0,,1
11047,0,1,640,Centro,25006.0,Culiacan,2103.0,,1
11048,0,1,121,Universidad 94,25006.0,Culiacan,2103.0,,1
11049,0,1,131,Victoria,25008.0,La Cruz,2103.0,,1
11050,0,2,79,Monte Bello,25006.0,Culiacan,2103.0,,1
11051,0,1,112,FRACC.,25006.0,Culiacan,2103.0,,1
11052,0,1,92,Las Fuentes,25006.0,Culiacan,2103.0,,1
11053,0,1,23,Infonavit Jobori,25006.0,Culiacan,2103.0,,1
11054,0,1,26,Los Angeles,25006.0,Culiacan,2103.0,,1
11055,0,1,153,San Luis Ii,25006.0,Culiacan,2103.0,,1
11056,0,2,94,Morelos,25006.0,Culiacan,2103.0,,1
11057,0,1,26,Infonavit Jobori,25006.0,Culiacan,2103.0,,1
11058,0,2,121,FRACC.,25006.0,Culiacan,2103.0,,1
11190,0,1,121,Valle Verde,25006.0,Culiacan,2103.0,,1
11684,0,1,153,Centro,25018.0,Navolato,2013.0,,1
11699,0,1,27,Buenos Aires,25006.0,Culiacan,2103.0,,1
11741,0,2,127,Pradera Dorada Vii,25018.0,Navolato,2103.0,,1
11742,0,1,654,BARIOMETO,25018.0,Navolato,2103.0,,1
11743,0,2,432,Campestre,25018.0,Navolato,2103.0,,1
11744,0,2,127,TOBOLOTO,25018.0,Navolato,2103.0,,1
11745,0,1,127,Centro,25018.0,Navolato,2103.0,,1
11746,0,1,127,Santa Natalia,25018.0,Navolato,2103.0,,1
11747,0,1,63,El Tapacal,25018.0,Navolato,2103.0,,1
11748,0,2,156,DAUTILLOS,25018.0,Navolato,2103.0,,1
11749,0,1,662,Jose Lopez Portillo,25018.0,Navolato,2103.0,,1
11750,0,1,156,DAUTILLOS,25018.0,Navolato,2103.0,,1
11751,0,1,127,Manuel Avila Camacho (Obrera),25018.0,Navolato,2103.0,,1
11752,0,1,153,El Walamo,25006.0,Culiacan,2103.0,,1
11753,0,2,83,Jose Lopez Portillo,25018.0,Navolato,2103.0,,1
11754,0,1,127,Nayarit,25018.0,Navolato,2103.0,,1
11755,0,2,156,Antonio Yamaguchi,25018.0,Navolato,2103.0,,1
11756,0,1,127,Solidaridad,25018.0,Navolato,2103.0,,1
11757,0,1,61,FIDEL GUTIERREZ,25018.0,Navolato,2103.0,,1
11758,0,2,156,San Rafael,25018.0,Navolato,2103.0,,1
11759,0,1,662,4 de Marzo,25018.0,Navolato,2103.0,,1
11760,0,1,29,Villa del Real,25018.0,Navolato,2103.0,,1
11761,0,1,71,Los Angeles,25018.0,Navolato,2103.0,,1
11762,0,1,662,Infonavit Jobori,25018.0,Navolato,2103.0,,1
11763,0,1,662,Margaritas,25018.0,Navolato,2103.0,,1
11764,0,2,103,Centro,25018.0,Navolato,2103.0,,1
11765,0,1,127,Nayarit,25018.0,Navolato,2103.0,,1
11766,0,2,662,Liberacion 89,25018.0,Navolato,2103.0,,1
11767,0,2,127,Santa Natalia,25018.0,Navolato,2103.0,,1
11768,0,2,103,EL BOLSON,25018.0,Navolato,2103.0,,1
11769,0,1,662,Canarias,25018.0,Navolato,2103.0,,1
11770,0,2,103,Altabrisa,25018.0,Navolato,2103.0,,1
11771,0,1,662,Fraccionamiento Campestre,25018.0,Navolato,2103.0,,1
11773,0,1,662,Victor Godoy,25018.0,Navolato,2103.0,,1
11774,0,2,156,Villa del Real,25015.0,Guamuchil,2103.0,,1
11775,0,1,156,SATAYA,25018.0,Navolato,2103.0,,1
11776,0,1,662,Margaritas,25018.0,Navolato,2103.0,,1
11777,0,1,127,BACHIMETO,25018.0,Navolato,2103.0,,1
11778,0,1,127,Nuevo Milenio,25018.0,Navolato,2103.0,,1
11779,0,1,46,San Pedro,25018.0,Navolato,2103.0,,1
11780,0,1,156,Los Angeles,25018.0,Navolato,2103.0,,1
11781,0,1,29,EL BLEDAL,25018.0,Navolato,2103.0,,1
11782,0,1,127,LA 71,25018.0,Navolato,2103.0,,1
11812,0,2,23,PLUTARCO,25006.0,Culiacan,2103.0,,1
11813,0,1,26,Ejidal,25006.0,Culiacan,2103.0,,1
11814,0,1,71,San Joaquin,25006.0,Culiacan,2103.0,,1
11815,0,2,0,Las Granjas,25006.0,Culiacan,2103.0,,1
11817,0,2,151,Centro,25004.0,Concordia,2103.0,,1
11826,0,2,117,FRACC.,25006.0,Culiacan,2103.0,,1
11827,0,1,153,San Rafael,25006.0,Culiacan,2103.0,,1
11828,0,1,71,LABERINTO,25006.0,Culiacan,2103.0,,1
11830,0,1,107,San Miguel,25006.0,Culiacan,2103.0,,1
11832,0,1,0,,25006.0,Culiacan,2101.0,,1
11833,0,1,119,San Rafael,25006.0,Culiacan,2103.0,,1
11835,0,1,98,JORGE,25006.0,Culiacan,2103.0,,1
11836,0,2,70,TOLEDO,25006.0,Culiacan,2103.0,,1
11841,0,2,107,TOLEDO,25006.0,Culiacan,2103.0,,1
11844,0,2,107,Nuevo Culiacan,25006.0,Culiacan,2103.0,,1
11848,0,1,0,Obrera,25006.0,Culiacan,2103.0,,1
11849,0,2,0,El Walamo,25006.0,Culiacan,2103.0,,1
11850,0,1,156,El Poblado,25018.0,Navolato,2103.0,,1
11851,0,1,107,Olas,25006.0,Culiacan,2103.0,,1
11853,0,1,103,,25018.0,Navolato,2103.0,,1
11854,0,1,26,Las Mañanitas,25006.0,Culiacan,2111.0,,1
11855,0,2,27,Fovissste Playa Azul,25006.0,Culiacan,2111.0,,1
11856,0,1,112,San Pedro,25015.0,Guamuchil,2111.0,,1
11857,0,2,107,Infonavit Jobori,25006.0,Culiacan,2111.0,,1
11858,0,1,112,Magisterio,25015.0,Guamuchil,2111.0,,1
11859,0,1,112,Insurgentes,25015.0,Guamuchil,2111.0,,1
11860,0,1,55,Portal de Hierro,25006.0,Culiacan,2111.0,,1
11861,0,1,26,Stanza Solare,25006.0,Culiacan,2111.0,,1
11862,0,1,142,Reforma,25002.0,Angostura,2111.0,,1
11863,0,2,91,Las Mañanitas,25006.0,Culiacan,2111.0,,1
11864,0,1,33,4 de Marzo,25006.0,Culiacan,2111.0,,1
11865,0,1,71,Santa Teresa,25006.0,Culiacan,2111.0,,1
11866,0,2,15,BARRANCOS,25006.0,Culiacan,2111.0,,1
11867,0,1,121,Las Mañanitas,25006.0,Culiacan,2111.0,,1
11868,0,1,27,Primavera,25006.0,Culiacan,2111.0,,1
11869,0,2,112,Magisterio,25015.0,Guamuchil,2111.0,,1
11870,0,1,26,Cuauhtemoc,25006.0,Culiacan,2111.0,,1
11871,0,1,117,Antonio Toledo Corro,25006.0,Culiacan,2111.0,,1
11872,0,2,112,Villa del Real,25015.0,Guamuchil,2111.0,,1
11873,0,2,113,Infonavit Coca Cola,25006.0,Culiacan,2111.0,,1
11874,0,2,107,El Walamo,25006.0,Culiacan,2111.0,,1
11875,0,1,118,Independencia,25006.0,Culiacan,2111.0,,1
11876,0,1,70,Paseo de Los Arcos,25006.0,Culiacan,2111.0,,1
11877,0,1,672,San Francisco,25006.0,Culiacan,2111.0,,1
11878,0,2,143,San Luis Ii,25006.0,Culiacan,2111.0,,1
11879,0,1,117,Lazaro Cardenas,25006.0,Culiacan,2111.0,,1
11880,0,2,23,Gustavo Diaz Ordaz,25006.0,Culiacan,2111.0,,1
11881,0,1,121,Tierra Blanca,25006.0,Culiacan,2111.0,,1
11882,0,1,71,Revolucion,25006.0,Culiacan,2111.0,,1
11883,0,1,626,Cubilete,25011.0,Guasave,2111.0,,1
11884,0,1,128,El Walamo,25006.0,Culiacan,2111.0,,1
11885,0,1,123,Pemex,25006.0,Culiacan,2111.0,,1
11886,0,1,117,4 de Marzo,25006.0,Culiacan,2111.0,,1
11887,0,1,131,Villa del Real,25006.0,Culiacan,2111.0,,1
11888,0,1,156,Los Angeles,25018.0,Navolato,2111.0,,1
11889,0,1,107,Bugambilias,25006.0,Culiacan,2111.0,,1
11890,0,1,60,El Toro,25006.0,Culiacan,2111.0,,1
11891,0,1,153,Bachigualato,25006.0,Culiacan,2111.0,,1
11892,0,1,117,Loma Linda,25006.0,Culiacan,2111.0,,1
11893,0,2,22,Vicente Lombardo Toledano,25006.0,Culiacan,2111.0,,1
11894,0,1,431,La Constancia,25006.0,Culiacan,2111.0,,1
11895,0,1,46,CAMPO BALBUENA,25018.0,Navolato,2111.0,,1
11896,0,1,614,Vicente Guerrero,25011.0,Guasave,2111.0,,1
11897,0,1,117,4 de Marzo,25006.0,Culiacan,2111.0,,1
11898,0,1,26,Villa del Real,25006.0,Culiacan,2111.0,,1
11899,0,1,71,Vicente Lombardo Toledano,25006.0,Culiacan,2111.0,,1
11901,0,2,59,Del Bosque,25006.0,Culiacan,2111.0,,1
11904,0,1,123,Industrial El Palmito,25006.0,Culiacan,2111.0,,1
11927,0,1,163,Infonavit Jobori,25006.0,Culiacan,2111.0,,1
11928,0,1,129,Centro,25006.0,Culiacan,2111.0,,1
11934,0,1,23,Industrial El Palmito,25006.0,Culiacan,2111.0,,1
11937,0,1,131,Villa de Guadalupe,25008.0,La Cruz,2111.0,,1
11941,0,1,475,,25006.0,Culiacan,2111.0,,1
11944,0,1,70,Buenos Aires,25006.0,Culiacan,2111.0,,1
11945,0,2,26,Valle Dorado,25018.0,Navolato,2111.0,,1
11946,0,1,117,Stanza Solare,25006.0,Culiacan,2111.0,,1
11947,0,1,22,,25006.0,Culiacan,2111.0,,1
11948,0,1,17,Costa Azul,25002.0,Angostura,2111.0,,1
11949,0,1,71,Industrial El Palmito,25006.0,Culiacan,2111.0,,1
11950,0,1,129,Stanza Solare,25006.0,Culiacan,2111.0,,1
11951,0,1,190,Villa del Real,25006.0,Culiacan,2111.0,,1
11952,0,1,673,Stanza Solare,25006.0,Culiacan,2111.0,,1
11953,0,2,45,Union de Colonos,25006.0,Culiacan,2111.0,,1
11954,0,1,153,Industrial El Palmito,25006.0,Culiacan,2111.0,,1
11955,0,1,71,Primavera,25006.0,Culiacan,2111.0,,1
11956,0,1,59,Gustavo Diaz Ordaz,25002.0,Angostura,2111.0,,1
11957,0,1,59,Gustavo Diaz Ordaz,25002.0,Angostura,2111.0,,1
11960,0,1,89,Humaya,25006.0,Culiacan,2111.0,,1
11961,0,1,674,Villa del Real,25006.0,Culiacan,2111.0,,1
11962,0,1,22,4 de Marzo,25006.0,Culiacan,2111.0,,1
11966,0,1,91,4 de Marzo,25006.0,Culiacan,2111.0,,1
4244,1,2,118,Bachigualato,25006.0,Culiacan,2053.0,,1
4815,1,2,27,Los Angeles,25006.0,Culiacan,2053.0,,1
4836,1,2,113,COL.agricola,25002.0,Angostura,2053.0,,1
6339,1,2,112,Morelos,25015.0,Guamuchil,2063.0,,1
6341,1,2,107,Las Granjas,25006.0,Culiacan,2063.0,,1
6348,1,2,107,ROSALES,25006.0,Culiacan,2063.0,,1
6351,1,1,123,AQUILES SERDAN,25006.0,Culiacan,2063.0,,1
6353,1,2,26,La Higueras,25006.0,Culiacan,2063.0,,1
6355,1,2,95,Guadalupe,25006.0,Culiacan,2063.0,,1
6356,1,2,107,BARRANCOS,25006.0,Culiacan,2063.0,,1
6357,1,1,154,LEON,25011.0,Guasave,2063.0,,1
6358,1,1,107,Las Granjas,25006.0,Culiacan,2063.0,,1
6362,1,2,153,Infonavit Jobori,25006.0,Culiacan,2063.0,,1
6364,1,1,145,Tamazula,25011.0,Guasave,2063.0,,1
6366,1,2,26,Centro,25006.0,Culiacan,2063.0,,1
6367,1,1,107,El Walamo,25006.0,Culiacan,2063.0,,1
6369,1,2,26,FCO.,25006.0,Culiacan,2063.0,,1
6373,1,2,116,Margaritas,25018.0,Navolato,2063.0,,1
6374,1,2,116,Margaritas,25018.0,Navolato,2063.0,,1
6375,1,1,127,Centro,25018.0,Navolato,2063.0,,1
6377,1,2,17,Libertad,25002.0,Angostura,2063.0,,1
6383,1,1,325,Tamazula,25011.0,Guasave,2063.0,,1
6384,1,2,127,Obrera,25018.0,Navolato,2063.0,,1
6385,1,2,145,FRACC.,25006.0,Culiacan,2063.0,,1
6386,1,2,107,Villa,25006.0,Culiacan,2063.0,,1
6390,1,1,38,Stanza Solare,25012.0,Mazatlan,2063.0,,1
7625,1,2,42,Centro,25009.0,Escuinapa,2073.0,,1
7630,1,1,119,Cuauhtemoc,25006.0,Culiacan,2073.0,,1
7632,1,1,111,Mi Pueblito,25012.0,Mazatlan,2073.0,,1
7634,1,1,26,Villa del Real,25006.0,Culiacan,2073.0,,1
7635,1,2,107,FRACC.,25006.0,Culiacan,2073.0,,1
7636,1,2,107,BARRANCOS,25006.0,Culiacan,2073.0,,1
7637,1,2,107,INF.,25006.0,Culiacan,2073.0,,1
7638,1,2,107,4 de Marzo,25006.0,Culiacan,2073.0,,1
7639,1,2,414,Olas,25006.0,Culiacan,2073.0,,1
7640,1,1,107,Los Angeles,25006.0,Culiacan,2073.0,,1
7642,1,2,30,Centro,25006.0,Culiacan,2073.0,,1
7643,1,1,42,Fraccionamiento Campestre,25009.0,Escuinapa,2073.0,,1
7644,1,1,27,TOLEDO,25006.0,Culiacan,2073.0,,1
7646,1,1,27,AMP.,25006.0,Culiacan,2073.0,,1
7647,1,2,25,Revolucion,25006.0,Culiacan,2073.0,,1
7649,1,2,124,INF.,25006.0,Culiacan,2073.0,,1
7651,1,2,107,Mezquitillo,25006.0,Culiacan,2073.0,,1
7653,1,1,77,Nuevo,25006.0,Culiacan,2073.0,,1
7654,1,2,14,Bamoa,25011.0,Guasave,2073.0,,1
7655,1,2,14,CUBIRI,25017.0,Sinaloa de Leyva,2073.0,,1
7656,1,2,153,Infonavit Jobori,25006.0,Culiacan,2073.0,,1
7657,1,2,107,Guadalupe,25006.0,Culiacan,2073.0,,1
7658,1,2,153,Canaco,25006.0,Culiacan,2073.0,,1
7659,1,2,107,La Higueras,25006.0,Culiacan,2073.0,,1
7660,1,2,145,Ejidal,25011.0,Guasave,2073.0,,1
7666,1,2,160,Olas,25013.0,Mocorito,2073.0,,1
7667,1,2,428,Loma Linda,25011.0,Guasave,2073.0,,1
7668,1,1,117,TOLEDO,25006.0,Culiacan,2073.0,,1
7670,1,1,107,Nuevo,25006.0,Culiacan,2073.0,,1
7674,1,1,112,RANCHO,25006.0,Culiacan,2073.0,,1
7675,1,2,356,COL. MARIANO ESCOBEDO,25006.0,Culiacan,2073.0,,1
7678,1,1,107,Independencia,25006.0,Culiacan,2073.0,,1
7680,1,1,121,Olas,25006.0,Culiacan,2073.0,,1
7681,1,1,107,RANCHO,25006.0,Culiacan,2073.0,,1
7683,1,2,130,PASEO,25005.0,Cosala,2073.0,,1
7686,1,1,444,Plaza,25006.0,Culiacan,2073.0,,1
7687,1,1,60,Los Angeles,25006.0,Culiacan,2073.0,,1
8404,1,2,0,,25006.0,Culiacan,2073.0,,1
8406,1,2,0,villa,25006.0,Culiacan,2073.0,,1
8487,1,1,0,San Francisco,25006.0,Culiacan,2073.0,,1
8496,1,2,0,villa,25006.0,Culiacan,2073.0,,1
8774,1,1,22,FRACC.,25006.0,Culiacan,2083.0,,1
8776,1,2,30,Centro,25006.0,Culiacan,2083.0,,1
8778,1,1,121,El Walamo,25006.0,Culiacan,2083.0,,1
8779,1,2,435,San Joaquin,25006.0,Culiacan,2083.0,,1
8784,1,2,107,Guadalupe,25006.0,Culiacan,2083.0,,1
8785,1,2,117,21 DE MARZO,25006.0,Culiacan,2083.0,,1
8786,1,2,26,La Sirena,25006.0,Culiacan,2083.0,,1
8788,1,2,60,FRACC.,25006.0,Culiacan,2083.0,,1
8789,1,1,117,URBI,25006.0,Culiacan,2083.0,,1
8790,1,1,48,CONOCIDA,25015.0,Guamuchil,2083.0,,1
8791,1,2,107,Esperanza,25006.0,Culiacan,2083.0,,1
8793,1,1,28,villa,25006.0,Culiacan,2083.0,,1
8794,1,2,103,conocida,25018.0,Navolato,2083.0,,1
8795,1,1,107,INF.,25006.0,Culiacan,2083.0,,1
8796,1,2,472,Nuevo,25006.0,Culiacan,2083.0,,1
8797,1,1,382,Ferrocarrilera,25006.0,Culiacan,2083.0,,1
8798,1,2,107,San Francisco,25006.0,Culiacan,2083.0,,1
8799,1,2,31,Ampliacion Ahome,25006.0,Culiacan,2083.0,,1
8801,1,2,107,Mi Pueblito,25018.0,Navolato,2083.0,,1
8803,1,2,107,Los Angeles,25006.0,Culiacan,2083.0,,1
8806,1,2,70,San Joaquin,25006.0,Culiacan,2083.0,,1
8807,1,1,117,Los Angeles,25006.0,Culiacan,2083.0,,1
